US Electronic Short Form Leads
NAUT8002035538201510171610ELED00000100000029349614CUS-20417982               DSETSF15ATRC
NAUT8005361847201510170703ELED00000100000002062617CUS-20422894               dseesf14dBMT
NAUT8005361847201510170705ELED00000100000070068504CUS-20422895               dseesf14dBMT
NAUT8005361847201510170707ELED00000100000045244CUS-20422898               dseesf14dBMT
NAUT8005361847201510171104ELED00000100000078412361CUS-20423043               dseesf14dBMT
NAUT8005361847201510171112ELED00000100000092530951CUS-16046420               dseesf14dBMT
NAUT8005361847201510171113ELED00000100000028449910CUS-20423051               dseesf14dBMT
NAUT8005361847201510171113ELED00000100000078247CUS-20423053               dseesf14dBMT
NAUT8005361847201510171113ELED00000100000085225480CUS-20423052               dseesf14dBMT
NAUT8005361847201510171115ELED00000100000096705808CUS-834317               dseesf14dBMT
NAUT8006188853201510171756ELED00000100000078665512CUS-20423454               SAWWEBBFBFX
NAUT8006188853201510171756ELED00000100000078665512CUS-20423454               SAWWEBBFBTQ
NAUT8006566904201510171030ELED00000100000080534970CUS-20423011               DSEESF14HBMT
NAUT8006566904201510171035ELED00000100000085234480CUS-20423013               DSEESF14HBMT
NAUT8006566904201510171047ELED00000100000073135405CUS-20423026               DSEESF14HBMT
NAUT8006566904201510171056ELED00000100000077523936CUS-20423032               DSEESF14HBMT
NAUT8006566904201510171058ELED00000100000070668337CUS-20423036               DSEESF14HBMT
NAUT8006566904201510171100ELED00000100000030540706CUS-20423039               DSEESF14HBMT
NAUT8006566904201510171109ELED00000100000080241303CUS-20423045               DSEESF14HBMT
NAUT8006566904201510171111ELED00000100000092057760CUS-20423049               DSEESF14HBMT
NAUT8006566904201510171118ELED00000100000092021619CUS-20423057               DSEESF14HBMT
NAUT8006566904201510171122ELED00000100000030132404CUS-19178199               DSEESF14HBMT
NAUT8006566904201510171126ELED00000100000066111913CUS-3784945               DSEESF14HBMT
NAUT8006566904201510171139ELED00000100000019320CUS-20423075               DSEESF14HBMT
NAUT8006566904201510171139ELED00000100000027258336CUS-20423074               DSEESF14HBMT
NAUT8006566904201510171152ELED00000100000000924787CUS-20423089               DSEESF14HBMT
NAUT8006566904201510171206ELED00000100000092109310CUS-7357062               DSEESF14HBMT
NAUT8006566904201510171210ELED00000100000036037205CUS-20423113               DSEESF14HBMT
NAUT8006566904201510171218ELED00000100000040241502CUS-20423121               DSEESF14HBMT
NAUT8006566904201510171226ELED00000100000032327850CUS-20423128               DSEESF14HBMT
NAUT8006566904201510171231ELED00000100000083401208CUS-20423130               DSEESF14HBMT
NAUT8006566904201510171236ELED00000100000098612360CUS-20423137               DSEESF14HBMT
NAUT8006566904201510171244ELED00000100000093505941CUS-190077               DSEESF14HBMT
NAUT8006566904201510171252ELED00000100000075935936CUS-10792019               DSEESF14HBMT
NAUT8006566904201510171257ELED00000100000032327850CUS-20423166               DSEESF14HBMT
NAUT8006566904201510171310ELED00000100000040245402CUS-20423180               DSEESF14HBMT
NAUT8006566904201510171314ELED00000100000033852941CUS-20423183               DSEESF14HBMT
NAUT8006566904201510171319ELED00000100000078250210CUS-20423188               DSEESF14HBMT
NAUT8006566904201510171324ELED00000100000066111913CUS-20423194               DSEESF14HBMT
NAUT8006566904201510171332ELED00000100000099362555CUS-20423201               DSEESF14HBMT
NAUT8006566904201510171337ELED00000100000036301912CUS-20423208               DSEESF14HBMT
NAUT8006566904201510171521ELED00000100000099217509CUS-2259399               DSEESF14HBMT
NAUT8007781519201510171811ELED000001000000A0K3H709CUS-20423468               ICASTSF15BTRC
NAUT8008483965201510170709ELED00000100000002842407CUS-20422901               DSEESF14GBMT
NAUT8009526818201510171434ELED00000100000053711608CUS-11036436               DEFAULTADIDBFX
NAUT8009526818201510171434ELED00000100000053711608CUS-11036436               DEFAULTADIDBMT
NAUT8009528621201510170057ELED00000100000019115215CUS-20422827               dsetsf12aTRC
NAUT8009528621201510170059ELED00000100000086503928CUS-20422829               dsetsf12aTRC
NAUT8009528621201510170531ELED00000100000049445231CUS-20422854               dsetsf12aTRC
NAUT8009528621201510170602ELED00000100000043611419CUS-20422868               dsetsf12aTRC
NAUT8009528621201510170847ELED00000100000048188734CUS-20422945               dsetsf12aTRC
NAUT8009528621201510171057ELED00000100000077545832CUS-20423034               dsetsf12aTRC
NAUT8009528621201510171105ELED00000100000048340248CUS-4873625               dsetsf12aTRC
NAUT8009528621201510171110ELED00000100000090266310CUS-20423047               dsetsf12aTRC
NAUT8009528621201510171114ELED00000100000048340CUS-20423054               dsetsf12aTRC
NAUT8009528621201510171120ELED00000100000047909765CUS-20423061               dsetsf12aTRC
NAUT8009528621201510171124ELED00000100000024565434CUS-20423065               dsetsf12aTRC
NAUT8009528621201510171153ELED00000100000053154224CUS-20423090               dsetsf12aTRC
NAUT8009528621201510171435ELED00000100000093277559CUS-20423253               SAWSF12ATRC
NAUT8009528621201510171439ELED00000100000032828407CUS-20423264               dsetsf12aTRC
NAUT8009528621201510171456ELED00000100000040517CUS-20423279               dsetsf12aTRC
NAUT8009528621201510171509ELED00000100000097756360CUS-20423295               dsetsf12aTRC
NAUT8009528621201510171511ELED00000100000032771321CUS-20423298               dsetsf12aTRC
NAUT8009528621201510171513ELED00000100000030228404CUS-20423300               dsetsf12aTRC
NAUT8009528621201510171518ELED00000100000018064610CUS-20423302               dsetsf12aTRC
NAUT8009528621201510171522ELED00000100000087301505CUS-20423304               dsetsf12aTRC
NAUT8009528621201510171539ELED00000100000002904401CUS-20423323               dsetsf12aTRC
NAUT8009528621201510171548ELED00000100000017050717CUS-20423329               dsetsf12aTRC
NAUT8009528621201510171605ELED00000100000077072281CUS-20423340               dsetsf12aTRC
NAUT8009528621201510171618ELED00000100000038658662CUS-20423352               dsetsf12aTRC
NAUT8009528621201510171622ELED00000100000028214704CUS-20423356               dsetsf12aTRC
NAUT8009528621201510171630ELED00000100000028115980CUS-20423364               dsetsf12aTRC
NAUT8009528621201510171631ELED00000100000092026760CUS-19562092               dsetsf12aTRC
NAUT8009528621201510171640ELED00000100000029609864CUS-20423370               dsetsf12aTRC
NAUT8009528621201510171644ELED00000100000018344570CUS-20423374               dsetsf12aTRC
NAUT8009528621201510171648ELED00000100000092019619CUS-20423377               dsetsf12aTRC
NAUT8009528621201510171657ELED00000100000029729870CUS-20423387               dsetsf12aTRC
NAUT8009528621201510171705ELED00000100000030281404CUS-20423395               dsetsf12aTRC
NAUT8009528621201510171710ELED00000100000028262704CUS-20423398               dsetsf12aTRC
NAUT8009528621201510171714ELED00000100000033065954CUS-20423404               dsetsf12aTRC
NAUT8009528621201510171718ELED00000100000029617864CUS-20423407               dsetsf12aTRC
NAUT8009528621201510171723ELED00000100000043110614CUS-20423413               dsetsf12aTRC
NAUT8009528621201510171728ELED00000100000072117501CUS-20423426               dsetsf12aTRC
NAUT8009528621201510171741ELED00000100000046056765CUS-20423440               dsetsf12aTRC
NAUT8009528621201510171745ELED00000100000076002817CUS-6305889               dsetsf12aTRC
NAUT8009528621201510171753ELED00000100000090047323CUS-20423453               dsetsf12aTRC
NAUT8009528621201510171801ELED00000100000077546832CUS-19699789               dsetsf12aTRC
NAUT8009528621201510171810ELED00000100000078045956CUS-20423466               dsetsf12aTRC
NAUT8009528621201510171822ELED00000100000063390636CUS-20423479               dsetsf12aTRC
