US Electronic Short Form Leads
NAUT8002035538201510042252ELED00000100000077396281CUS-20411104               DSETSF15ATRC
NAUT8005258332201510041948ELED00000100000078245CUS-20410949               DSEESF14EBMT
NAUT8005361847201510040636ELED00000100000095610916CUS-20410256               dseesf14dBMT
NAUT8005361847201510042057ELED00000100000037221407CUS-20411005               dseesf14dBMT
NAUT8005361847201510042110ELED00000100000049855906CUS-20411018               dseesf14dBMT
NAUT8006566904201510042334ELED00000100000045701740CUS-20411121               DSEESF14HBMT
NAUT8007075879201510041421ELED00000100000091942619CUS-20410629               SAWSF11EBFX
NAUT8007075879201510041421ELED00000100000091942619CUS-20410629               SAWSF11ETRC
NAUT8007075915201510041003ELED00000100000046307219CUS-20410420               dsetsf11bTRC
NAUT8007206390201510041842ELED00000100000028625704CUS-20410882               DSETSF15CTRC
NAUT8007781519201510041823ELED000001000000e5e1t207CUS-20410864               ICASTSF15BTRC
NAUT8008494691201510041931ELED00000100000017347717CUS-20410931               dsetsf11dTRC
NAUT8009528621201510040005ELED00000100000030165706CUS-20410185               dsetsf12aTRC
NAUT8009528621201510040025ELED00000100000094553925CUS-20410195               dsetsf12aTRC
NAUT8009528621201510040033ELED00000100000096813808CUS-20410198               dsetsf12aTRC
NAUT8009528621201510040533ELED00000100000034609352CUS-20410232               dsetsf12aTRC
NAUT8009528621201510040609ELED00000100000032714321CUS-20410246               dsetsf12aTRC
NAUT8009528621201510040702ELED00000100000001609508CUS-20410271               dsetsf12aTRC
NAUT8009528621201510040714ELED00000100000028372910CUS-20410274               dsetsf12aTRC
NAUT8009528621201510040719ELED00000100000029505843CUS-8115418               dsetsf12aTRC
NAUT8009528621201510040726ELED00000100000076137817CUS-20410286               dsetsf12aTRC
NAUT8009528621201510040758ELED00000100000028134704CUS-20410314               dsetsf12aTRC
NAUT8009528621201510040803ELED00000100000074136314CUS-20410316               dsetsf12aTRC
NAUT8009528621201510040810ELED00000100000039180601CUS-20410323               dsetsf12aTRC
NAUT8009528621201510040818ELED00000100000030294404CUS-20410330               dsetsf12aTRC
NAUT8009528621201510040858ELED00000100000028602828CUS-20410366               dsetsf12aTRC
NAUT8009528621201510041007ELED00000100000073160405CUS-20410424               dsetsf12aTRC
NAUT8009528621201510041010ELED00000100000080210720CUS-20410427               dsetsf12aTRC
NAUT8009528621201510041139ELED00000100000076078580CUS-20410490               dsetsf12aTRC
NAUT8009528621201510041144ELED00000100000060177847CUS-6250075               dsetsf12aTRC
NAUT8009528621201510041146ELED00000100000060453708CUS-20410499               dsetsf12aTRC
NAUT8009528621201510041150ELED00000100000066219801CUS-20410501               dsetsf12aTRC
NAUT8009528621201510041154ELED00000100000049009269CUS-20410506               dsetsf12aTRC
NAUT8009528621201510041154ELED00000100000049424616CUS-20410505               dsetsf12aTRC
NAUT8009528621201510041158ELED00000100000030510706CUS-20410509               dsetsf12aTRC
NAUT8009528621201510041203ELED00000100000049677231CUS-2497495               dsetsf12aTRC
NAUT8009528621201510041207ELED00000100000011510516CUS-17963899               dsetsf12aTRC
NAUT8009528621201510041215ELED00000100000048910269CUS-6901694               dsetsf12aTRC
NAUT8009528621201510041218ELED00000100000055343612CUS-20410523               dsetsf12aTRC
NAUT8009528621201510041221ELED00000100000076078580CUS-20410532               dsetsf12aTRC
NAUT8009528621201510041227ELED00000100000019555601CUS-20410539               dsetsf12aTRC
NAUT8009528621201510041242ELED00000100000099216509CUS-20410550               dsetsf12aTRC
NAUT8009528621201510041254ELED00000100000054220920CUS-20410557               dsetsf12aTRC
NAUT8009528621201510041302ELED00000100000031405912CUS-20410560               dsetsf12aTRC
NAUT8009528621201510041306ELED00000100000047118812CUS-20410562               dsetsf12aTRC
NAUT8009528621201510041310ELED00000100000029617864CUS-20410563               dsetsf12aTRC
NAUT8009528621201510041315ELED00000100000019317610CUS-1932328               dsetsf12aTRC
NAUT8009528621201510041319ELED00000100000053538920CUS-20410573               dsetsf12aTRC
NAUT8009528621201510041323ELED00000100000080504951CUS-20410578               dsetsf12aTRC
NAUT8009528621201510041343ELED00000100000048048586CUS-20410591               dsetsf12aTRC
NAUT8009528621201510041344ELED00000100000044418234CUS-20410592               dsetsf12aTRC
NAUT8009528621201510041350ELED00000100000060446815CUS-20410597               dsetsf12aTRC
NAUT8009528621201510041418ELED00000100000079015512CUS-20410626               dsetsf12aTRC
NAUT8009528621201510041427ELED00000100000037912865CUS-20410635               dsetsf12aTRC
NAUT8009528621201510041431ELED00000100000054739715CUS-20410638               dsetsf12aTRC
NAUT8009528621201510041434ELED00000100000058554701CUS-20410644               dsetsf12aTRC
NAUT8009528621201510041442ELED00000100000079259940CUS-20410650               dsetsf12aTRC
NAUT8009528621201510041450ELED00000100000027217336CUS-20410660               dsetsf12aTRC
NAUT8009528621201510041455ELED00000100000029640864CUS-20410670               dsetsf12aTRC
NAUT8009528621201510041502ELED00000100000076106817CUS-20410674               dsetsf12aTRC
NAUT8009528621201510041607ELED00000100000076901325CUS-654180               dsetsf12aTRC
NAUT8009528621201510041628ELED00000100000098682360CUS-20410743               dsetsf12aTRC
NAUT8009528621201510041638ELED00000100000055356785CUS-20410757               dsetsf12aTRC
NAUT8009528621201510041719ELED00000100000053188414CUS-20410793               dsetsf12aTRC
NAUT8009528621201510041722ELED00000100000030238678CUS-20410796               dsetsf12aTRC
NAUT8009528621201510041746ELED00000100000048161734CUS-20410824               dsetsf12aTRC
NAUT8009528621201510041907ELED00000100000076116817CUS-20410908               dsetsf12aTRC
NAUT8009528621201510041921ELED00000100000002478CUS-20410919               dsetsf12aTRC
NAUT8009528621201510041929ELED00000100000095658916CUS-20410928               dsetsf12aTRC
NAUT8009528621201510041939ELED00000100000057068605CUS-20410940               dsetsf12aTRC
NAUT8009528621201510041947ELED00000100000060455708CUS-20410948               dsetsf12aTRC
NAUT8009528621201510041953ELED00000100000078154210CUS-20410955               dsetsf12aTRC
NAUT8009528621201510041955ELED00000100000075253214CUS-20410958               dsetsf12aTRC
NAUT8009528621201510042049ELED00000100000034677727CUS-3815826               dsetsf12aTRC
NAUT8009528621201510042119ELED00000100000079407806CUS-20411029               dsetsf12aTRC
NAUT8009528621201510042135ELED00000100000040229502CUS-20411048               dsetsf12aTRC
NAUT8009528621201510042139ELED00000100000068107402CUS-20411052               dsetsf12aTRC
NAUT8009528621201510042142ELED00000100000065775417CUS-20411055               dsetsf12aTRC
NAUT8009528621201510042146ELED00000100000028052704CUS-20411060               dsetsf12aTRC
NAUT8009528621201510042150ELED00000100000007052646CUS-20411064               dsetsf12aTRC
NAUT8009528621201510042155ELED00000100000066967785CUS-10831421               dsetsf12aTRC
NAUT8009528621201510042158ELED00000100000028730828CUS-20411072               dsetsf12aTRC
NAUT8009528621201510042311ELED00000100000093637559CUS-20411113               dsetsf12aTRC
