US Electronic Short Form Leads
NAUT8002035538201512121814ELED00000100000085353602CUS-20526634               DSETSF15ATRC
NAUT8002696045201512120753ELED00000100000029745530CUS-20525256               dsetsf11gTRC
NAUT8002696045201512120831ELED00000100000033179812CUS-20525355               dsetsf11gTRC
NAUT8002696045201512121144ELED00000100000035747256CUS-20525804               dsetsf11gTRC
NAUT8002696045201512121627ELED00000100000030012770CUS-20526371               dsetsf11gTRC
NAUT8002952928201512120902ELED00000100000011372718CUS-20525418               dseesf14cBMT
NAUT8002952928201512121502ELED00000100000040361859CUS-20526244               dseesf14cBMT
NAUT8002952928201512121705ELED00000100000050023515CUS-20526457               dseesf14cBMT
NAUT8002952928201512121842ELED00000100000006416860CUS-11766481               dseesf14cBMT
NAUT8002952928201512121934ELED00000100000037853865CUS-20526811               dseesf14cBMT
NAUT8002952928201512121943ELED00000100000034452352CUS-20526819               dseesf14cBMT
NAUT8002952928201512122004ELED00000100000089119702CUS-20526844               dseesf14cBMT
NAUT8002952928201512122005ELED00000100000044060571CUS-20526846               dseesf14cBMT
NAUT8002952928201512122111ELED00000100000028212704CUS-20526933               dseesf14cBMT
NAUT8002952928201512122313ELED00000100000037172423CUS-5546460               dseesf14cBMT
NAUT8003310360201512120626ELED00000100000010461347CUS-20525095               DSEESF14JBMT
NAUT8003310360201512120627ELED00000100000043611419CUS-20525096               DSEESF14JBMT
NAUT8003310360201512120633ELED00000100000026241304CUS-12968778               DSEESF14JBMT
NAUT8003310360201512120634ELED00000100000043203614CUS-20525100               DSEESF14JBMT
NAUT8003310360201512120826ELED00000100000098367360CUS-20525339               DSEESF14JBMT
NAUT8003310360201512120927ELED00000100000092570951CUS-20525484               DSEESF14JBMT
NAUT8003310360201512121107ELED00000100000039482601CUS-20525705               DSEESF14JBMT
NAUT8003310360201512121158ELED00000100000051104712CUS-20525841               DSEESF14JBMT
NAUT8003310360201512121159ELED00000100000023315757CUS-20525846               DSEESF14JBMT
NAUT8003310360201512121222ELED00000100000055337CUS-20525891               DSEESF14JBMT
NAUT8003310360201512121313ELED00000100000019943CUS-20526024               DSEESF14JBMT
NAUT8003310360201512121618ELED00000100000034736832CUS-20526358               DSEESF14JBMT
NAUT8003310360201512121702ELED00000100000092024760CUS-20526452               DSEESF14JBMT
NAUT8003310360201512121816ELED00000100000077575936CUS-20526640               DSEESF14JBMT
NAUT8004018947201512120930ELED00000100000011050516CUS-20525494               dsetsf11aTRC
NAUT8004018947201512121039ELED00000100000077407407CUS-20525632               dsetsf11aTRC
NAUT8004018947201512121518ELED00000100000008012856CUS-20526269               dsetsf11aTRC
NAUT8004018947201512121718ELED00000100000030058404CUS-20526470               dsetsf11aTRC
NAUT8004018947201512121847ELED00000100000093422805CUS-20526733               dsetsf11aTRC
NAUT8004018947201512121859ELED00000100000048030248CUS-20526767               dsetsf11aTRC
NAUT8004018947201512121944ELED00000100000056215320CUS-20526823               dsetsf11aTRC
NAUT8004018947201512122004ELED00000100000048420810CUS-20526843               dsetsf11aTRC
NAUT8004019174201512121025ELED00000100000011691CUS-20525598               dsetsf11cTRC
NAUT8004368368201512120610ELED00000100000023435757CUS-20525072               DSETDIRTRC
NAUT8004368368201512120611ELED00000100000044212330CUS-20525074               DSETDIRTRC
NAUT8004368368201512120612ELED00000100000019063610CUS-20525077               DSETDIRTRC
NAUT8004368368201512120612ELED00000100000079762432CUS-20525076               DSETDIRTRC
NAUT8004368368201512120613ELED00000100000015658304CUS-20525078               DSETDIRTRC
NAUT8004368368201512120613ELED00000100000024147540CUS-20525079               DSETDIRTRC
NAUT8004368368201512120614ELED00000100000028348910CUS-20525080               DSETDIRTRC
NAUT8004368368201512120614ELED00000100000045385937CUS-20525081               DSETDIRTRC
NAUT8004368368201512120615ELED00000100000006776203CUS-20525084               DSETDIRTRC
NAUT8004368368201512120615ELED00000100000029229248CUS-20525083               DSETDIRTRC
NAUT8004368368201512120616ELED00000100000044509330CUS-20525088               DSETDIRTRC
NAUT8004368368201512120616ELED00000100000078045956CUS-20525087               DSETDIRTRC
NAUT8004368368201512120622ELED00000100000044266CUS-20525093               DSETDIRTRC
NAUT8004368368201512120740ELED00000100000080013303CUS-20525215               DSETDIRTRC
NAUT8004368368201512121650ELED00000100000017603717CUS-20526414               DSETDIRTRC
NAUT8004368368201512121650ELED00000100000048504810CUS-20526413               DSETDIRTRC
NAUT8004368368201512121651ELED00000100000018020484CUS-20526416               DSETDIRTRC
NAUT8004368368201512121652ELED00000100000012534518CUS-20169284               DSETDIRTRC
NAUT8004368368201512121652ELED00000100000033813863CUS-20526420               DSETDIRTRC
NAUT8004368368201512121653ELED00000100000026547304CUS-20526424               DSETDIRTRC
NAUT8004368368201512121653ELED00000100000074133918CUS-20526422               DSETDIRTRC
NAUT8004368368201512121654ELED00000100000001581508CUS-20526429               DSETDIRTRC
NAUT8004368368201512121654ELED00000100000016415814CUS-20526428               DSETDIRTRC
NAUT8004368368201512121654ELED00000100000091730909CUS-20526426               DSETDIRTRC
NAUT8004368368201512121655ELED00000100000078046956CUS-20526430               DSETDIRTRC
NAUT8004368368201512121656ELED00000100000048228313CUS-20526435               DSETDIRTRC
NAUT8004368368201512121656ELED00000100000070471985CUS-20526438               DSETDIRTRC
NAUT8004368368201512121656ELED00000100000083440208CUS-20526440               DSETDIRTRC
NAUT8004368368201512121702ELED00000100000027822252CUS-20526450               DSETDIRTRC
NAUT8004368368201512121731ELED00000100000033709727CUS-20526513               DSETDIRTRC
NAUT8004368368201512121853ELED00000100000024701304CUS-20526751               DSETDIRTRC
NAUT8004368368201512121859ELED00000100000048642605CUS-20526768               DSETDIRTRC
NAUT8004368368201512121917ELED00000100000023223804CUS-6547843               DSETDIRTRC
NAUT8004368368201512122143ELED00000100000030635706CUS-20526980               DSETDIRTRC
NAUT8004368368201512122143ELED00000100000097141503CUS-20526981               DSETDIRTRC
NAUT8004368368201512122208ELED00000100000064125CUS-20526995               DSETDIRTRC
NAUT8004368368201512122222ELED00000100000097141503CUS-4099284               DSETDIRTRC
NAUT8004368368201512122248ELED00000100000059632406CUS-20527005               DSETDIRTRC
NAUT8004368368201512122309ELED00000100000097458541CUS-20527016               DSETDIRTRC
NAUT8004368368201512122317ELED00000100000097224818CUS-20527023               DSETDIRTRC
NAUT8004553720201512120259ELED00000100000004046207CUS-20525001               dseesf14bBMT
NAUT8004553720201512120410ELED00000100000028092704CUS-20525020               dseesf14bBMT
NAUT8004553720201512120946ELED00000100000089123702CUS-4634158               dseesf14bBMT
NAUT8004553720201512121036ELED00000100000023604336CUS-7337699               dseesf14bBMT
NAUT8004553720201512121146ELED00000100000089122714CUS-20525817               dseesf14bBMT
NAUT8004553720201512121210ELED00000100000082070307CUS-20525861               dseesf14bBMT
NAUT8004553720201512121259ELED00000100000048085248CUS-20526000               dseesf14bBMT
NAUT8004553720201512121443ELED00000100000070706225CUS-20526205               dseesf14bBMT
NAUT8004553720201512121628ELED00000100000092154619CUS-20526374               dseesf14bBMT
NAUT8004553720201512121652ELED00000100000089145270CUS-20526419               dseesf14bBMT
NAUT8004553720201512121703ELED00000100000085224480CUS-970662               dseesf14bBMT
NAUT8004553720201512121726ELED00000100000018252570CUS-680961               dseesf14bBMT
NAUT8004553720201512121727ELED00000100000091710323CUS-20526500               dseesf14bBMT
NAUT8004553720201512121740ELED00000100000027917CUS-20526536               dseesf14bBMT
NAUT8004553720201512121843ELED00000100000089119702CUS-20526722               dseesf14bBMT
NAUT8004553720201512121844ELED00000100000032828772CUS-20526726               dseesf14bBMT
NAUT8004553720201512121844ELED00000100000045249619CUS-20526724               dseesf14bBMT
NAUT8005258332201512120959ELED00000100000012020518CUS-20525551               DSEESF14EBMT
NAUT8005258332201512121312ELED00000100000089147323CUS-20526023               DSEESF14EBMT
NAUT8005258332201512121326ELED00000100000099301CUS-20526040               DSEESF14EBMT
NAUT8005258332201512121651ELED00000100000085051616CUS-20526417               DSEESF14EBMT
NAUT8005361847201512120526ELED00000100000045887567CUS-20525054               dseesf14dBMT
NAUT8005361847201512121727ELED00000100000098501360CUS-20526499               dseesf14dBMT
NAUT8005361847201512121945ELED00000100000038057901CUS-10880009               dseesf14dBMT
NAUT8005361847201512122312ELED00000100000030349CUS-20527021               dseesf14dBMT
NAUT8006566904201512120118ELED00000100000060008847CUS-20524982               DSEESF14HBMT
NAUT8006566904201512120458ELED00000100000060416815CUS-20525040               DSEESF14HBMT
NAUT8006566904201512121144ELED00000100000076051817CUS-20525802               DSEESF14HBMT
NAUT8006566904201512121145ELED00000100000027519919CUS-6722270               DSEESF14HBMT
NAUT8006566904201512121145ELED00000100000030016678CUS-20525812               DSEESF14HBMT
NAUT8007075879201512120410ELED00000100000001535508CUS-20525022               dsetsf11eTRC
NAUT8007075879201512120410ELED00000100000044144216CUS-20525019               dsetsf11eTRC
NAUT8007075879201512120411ELED00000100000017022717CUS-20525024               dsetsf11eTRC
NAUT8007075879201512120411ELED00000100000070380985CUS-20525023               dsetsf11eTRC
NAUT8007075879201512120412ELED00000100000037710865CUS-20525025               dsetsf11eTRC
NAUT8007075879201512120418ELED00000100000030224478CUS-20525026               dsetsf11eTRC
NAUT8007075879201512120419ELED00000100000014136716CUS-20525028               dsetsf11eTRC
NAUT8007075879201512120427ELED00000100000078245210CUS-20525029               dsetsf11eTRC
NAUT8007075879201512120429ELED00000100000056334320CUS-20525032               dsetsf11eTRC
NAUT8007075879201512120452ELED00000100000070380CUS-20525039               dsetsf11eTRC
NAUT8007075879201512120718ELED00000100000092604949CUS-20525161               dsetsf11eTRC
NAUT8007075879201512120718ELED00000100000095242209CUS-20525159               dsetsf11eTRC
NAUT8007075879201512120751ELED00000100000041076859CUS-20525249               dsetsf11eTRC
NAUT8007075879201512120825ELED00000100000065251573CUS-20525334               dsetsf11eTRC
NAUT8007075879201512121011ELED00000100000030517678CUS-20525574               dsetsf11eTRC
NAUT8007075879201512121056ELED00000100000064081816CUS-20525667               dsetsf11eTRC
NAUT8007075879201512121117ELED00000100000088065575CUS-20525719               dsetsf11eTRC
NAUT8007075879201512121234ELED00000100000083634208CUS-20525912               dsetsf11eTRC
NAUT8007075879201512121235ELED00000100000098926360CUS-20525916               dsetsf11eTRC
NAUT8007075879201512121236ELED00000100000021061CUS-20525917               dsetsf11eTRC
NAUT8007075879201512121236ELED00000100000032927321CUS-20525919               dsetsf11eTRC
NAUT8007075879201512121237ELED00000100000015207412CUS-20525928               dsetsf11eTRC
NAUT8007075879201512121237ELED00000100000028360910CUS-20525924               dsetsf11eTRC
NAUT8007075879201512121238ELED00000100000000646787CUS-20525933               dsetsf11eTRC
NAUT8007075879201512121238ELED00000100000036582251CUS-20525930               dsetsf11eTRC
NAUT8007075879201512121239ELED00000100000019958908CUS-20525936               dsetsf11eTRC
NAUT8007075879201512121240ELED00000100000024084540CUS-6046659               dsetsf11eTRC
NAUT8007075879201512121240ELED00000100000068521402CUS-20525938               dsetsf11eTRC
NAUT8007075879201512121242ELED00000100000025213304CUS-20131960               dsetsf11eTRC
NAUT8007075879201512121242ELED00000100000064501816CUS-20525943               dsetsf11eTRC
NAUT8007075879201512121243ELED00000100000011203347CUS-20525944               dsetsf11eTRC
NAUT8007075879201512121244ELED00000100000014132716CUS-20525946               dsetsf11eTRC
NAUT8007075879201512121244ELED00000100000044120216CUS-20525950               dsetsf11eTRC
NAUT8007075879201512121245ELED00000100000006810203CUS-20525954               dsetsf11eTRC
NAUT8007075879201512121245ELED00000100000046507574CUS-20525952               dsetsf11eTRC
NAUT8007075879201512121246ELED00000100000077476281CUS-20525958               dsetsf11eTRC
NAUT8007075879201512121247ELED00000100000046342219CUS-20525960               dsetsf11eTRC
NAUT8007075879201512121247ELED00000100000068970785CUS-20525959               dsetsf11eTRC
NAUT8007075879201512121248ELED00000100000027534919CUS-20525963               dsetsf11eTRC
NAUT8007075879201512121248ELED00000100000054481715CUS-20525965               dsetsf11eTRC
NAUT8007075879201512121249ELED00000100000090808562CUS-20525967               dsetsf11eTRC
NAUT8007075879201512121251ELED00000100000015210412CUS-20484325               dsetsf11eTRC
NAUT8007075879201512121252ELED00000100000002747508CUS-20525978               dsetsf11eTRC
NAUT8007075879201512121252ELED00000100000063501CUS-20525979               dsetsf11eTRC
NAUT8007075879201512121252ELED00000100000078223210CUS-20525981               dsetsf11eTRC
NAUT8007075879201512121253ELED00000100000087499505CUS-20525983               dsetsf11eTRC
NAUT8007075879201512121254ELED00000100000067042316CUS-20525986               dsetsf11eTRC
NAUT8007075879201512121256ELED00000100000042001270CUS-20525990               dsetsf11eTRC
NAUT8007075879201512121256ELED00000100000079414806CUS-20525991               dsetsf11eTRC
NAUT8007075879201512121258ELED00000100000098366360CUS-20525997               dsetsf11eTRC
NAUT8007075879201512121259ELED00000100000015223412CUS-20526001               dsetsf11eTRC
NAUT8007075879201512121300ELED00000100000093311347CUS-20526007               dsetsf11eTRC
NAUT8007075879201512121310ELED00000100000007461862CUS-20526019               dsetsf11eTRC
NAUT8007075879201512121344ELED00000100000049336231CUS-20526075               dsetsf11eTRC
NAUT8007075879201512121352ELED00000100000072730479CUS-20526090               dsetsf11eTRC
NAUT8007075879201512121419ELED00000100000079763602CUS-20449026               dsetsf11eTRC
NAUT8007075879201512121419ELED00000100000095203408CUS-20526140               dsetsf11eTRC
NAUT8007075879201512121420ELED00000100000039047601CUS-20526147               dsetsf11eTRC
NAUT8007075879201512121421ELED00000100000015301724CUS-20526148               dsetsf11eTRC
NAUT8007075879201512121422ELED00000100000044144216CUS-20526150               dsetsf11eTRC
NAUT8007075879201512121422ELED00000100000075062972CUS-2013059               dsetsf11eTRC
NAUT8007075879201512121423ELED00000100000017404508CUS-20526153               dsetsf11eTRC
NAUT8007075879201512121423ELED00000100000028166704CUS-20526151               dsetsf11eTRC
NAUT8007075879201512121424ELED00000100000028146704CUS-20526154               dsetsf11eTRC
NAUT8007075879201512121424ELED00000100000080621303CUS-20526156               dsetsf11eTRC
NAUT8007075879201512121425ELED00000100000037186615CUS-20526157               dsetsf11eTRC
NAUT8007075879201512121426ELED00000100000029646864CUS-20526162               dsetsf11eTRC
NAUT8007075879201512121427ELED00000100000023188443CUS-20526163               dsetsf11eTRC
NAUT8007075879201512121427ELED00000100000085326623CUS-20526164               dsetsf11eTRC
NAUT8007075879201512121429ELED00000100000010940845CUS-20526170               dsetsf11eTRC
NAUT8007075879201512121430ELED00000100000011385917CUS-20526173               dsetsf11eTRC
NAUT8007075879201512121430ELED00000100000054130920CUS-20526175               dsetsf11eTRC
NAUT8007075879201512121430ELED00000100000077586713CUS-20526174               dsetsf11eTRC
NAUT8007075879201512121431ELED00000100000017508717CUS-20526176               dsetsf11eTRC
NAUT8007075879201512121431ELED00000100000066015620CUS-20526177               dsetsf11eTRC
NAUT8007075879201512121433ELED00000100000059404406CUS-20526180               dsetsf11eTRC
NAUT8007075879201512121433ELED00000100000095620707CUS-11659269               dsetsf11eTRC
NAUT8007075879201512121434ELED00000100000078541956CUS-20526183               dsetsf11eTRC
NAUT8007075879201512121435ELED00000100000047201812CUS-20526185               dsetsf11eTRC
NAUT8007075879201512121436ELED00000100000015626412CUS-20526186               dsetsf11eTRC
NAUT8007075879201512121436ELED00000100000072601870CUS-20526188               dsetsf11eTRC
NAUT8007075879201512121437ELED00000100000004252207CUS-20526190               dsetsf11eTRC
NAUT8007075879201512121438ELED00000100000075126972CUS-20526192               dsetsf11eTRC
NAUT8007075879201512121439ELED00000100000076248520CUS-20526193               dsetsf11eTRC
NAUT8007075879201512121442ELED00000100000071138318CUS-20526201               dsetsf11eTRC
NAUT8007075879201512121448ELED00000100000092886714CUS-20526218               dsetsf11eTRC
NAUT8007075879201512121451ELED00000100000077493832CUS-20526225               dsetsf11eTRC
NAUT8007075879201512121452ELED00000100000055918507CUS-20526229               dsetsf11eTRC
NAUT8007075879201512121456ELED00000100000065680CUS-20526235               dsetsf11eTRC
NAUT8007075879201512121527ELED00000100000097230503CUS-20526279               dsetsf11eTRC
NAUT8007075879201512121534ELED00000100000039574228CUS-20526299               SAWSF11ETRC
NAUT8007075879201512121540ELED00000100000095670CUS-20526303               dsetsf11eTRC
NAUT8007075879201512121541ELED00000100000085234480CUS-20526308               dsetsf11eTRC
NAUT8007075879201512121542ELED00000100000098375425CUS-20526310               dsetsf11eTRC
NAUT8007075879201512121543ELED00000100000085374602CUS-20526315               dsetsf11eTRC
NAUT8007075879201512121543ELED00000100000095361209CUS-20526314               dsetsf11eTRC
NAUT8007075879201512121553ELED00000100000085234480CUS-1979770               dsetsf11eTRC
NAUT8007075879201512121720ELED00000100000090249213CUS-20526478               dsetsf11eTRC
NAUT8007075879201512121721ELED00000100000084094801CUS-20526482               dsetsf11eTRC
NAUT8007075879201512121918ELED00000100000059701406CUS-20526796               dsetsf11eTRC
NAUT8007075879201512121920ELED00000100000067212316CUS-20526801               dsetsf11eTRC
NAUT8007075879201512122035ELED00000100000004345207CUS-20526884               dsetsf11eTRC
NAUT8007075879201512122142ELED00000100000011215718CUS-20526979               dsetsf11eTRC
NAUT8008494691201512121009ELED00000100000085143CUS-20525567               dsetsf11dTRC
NAUT8008494691201512121042ELED00000100000046060812CUS-20525639               dsetsf11dTRC
NAUT8008494691201512121058ELED00000100000032738386CUS-20525678               dsetsf11dTRC
NAUT8008494691201512121059ELED00000100000073044918CUS-20525680               dsetsf11dTRC
NAUT8008494691201512121059ELED00000100000074361918CUS-20525681               dsetsf11dTRC
NAUT8008494691201512121059ELED00000100000080003702CUS-20525683               dsetsf11dTRC
NAUT8008494691201512121100ELED00000100000075104469CUS-20525684               dsetsf11dTRC
NAUT8008494691201512121100ELED00000100000098682951CUS-20525685               dsetsf11dTRC
NAUT8008494691201512121101ELED00000100000060475708CUS-20525688               dsetsf11dTRC
NAUT8008494691201512121101ELED00000100000075154972CUS-20525687               dsetsf11dTRC
NAUT8008494691201512121101ELED00000100000091710909CUS-20525689               dsetsf11dTRC
NAUT8008494691201512121102ELED00000100000047037812CUS-20525690               dsetsf11dTRC
NAUT8008494691201512121137ELED00000100000076048254CUS-20525783               dsetsf11dTRC
NAUT8008494691201512121145ELED00000100000068066CUS-20525811               dsetsf11dTRC
NAUT8008494691201512121153ELED00000100000095382CUS-20525828               dsetsf11dTRC
NAUT8008494691201512121443ELED00000100000021228402CUS-20526203               dsetsf11dTRC
NAUT8008494691201512121443ELED00000100000057062605CUS-20526207               dsetsf11dTRC
NAUT8008494691201512121447ELED00000100000085139520CUS-20526217               dsetsf11dTRC
NAUT8008494691201512121637ELED00000100000076036CUS-20526389               dsetsf11dTRC
NAUT8008494691201512121724ELED00000100000060102847CUS-20526490               dsetsf11dTRC
NAUT8008494691201512121800ELED00000100000062864618CUS-20526601               dsetsf11dTRC
NAUT8008494691201512121903ELED00000100000076262214CUS-20526776               dsetsf11dTRC
NAUT8008494691201512121928ELED00000100000076039817CUS-20526807               dsetsf11dTRC
NAUT8008494691201512121941ELED00000100000034478352CUS-20526816               dsetsf11dTRC
NAUT8008494691201512121944ELED00000100000034480352CUS-20526822               dsetsf11dTRC
NAUT8008494691201512122111ELED00000100000074055918CUS-20526934               dsetsf11dTRC
NAUT8008494691201512122251ELED00000100000078665915CUS-20527007               dsetsf11dTRC
NAUT8008597365201512120636ELED00000100000006513203CUS-20525107               DSEESF14IBMT
NAUT8008597365201512121419ELED00000100000098074206CUS-20526144               DSEESF14IBMT
NAUT8009528621201512120343ELED00000100000018045610CUS-20525012               dsetsf12aTRC
NAUT8009528621201512120344ELED00000100000030101770CUS-20525013               dsetsf12aTRC
NAUT8009528621201512120350ELED00000100000030101CUS-20525014               dsetsf12aTRC
NAUT8009528621201512120550ELED00000100000033313954CUS-20525062               dsetsf12aTRC
NAUT8009528621201512120710ELED00000100000077611CUS-20525149               dsetsf12aTRC
NAUT8009528621201512120710ELED00000100000087410505CUS-20525147               dsetsf12aTRC
NAUT8009528621201512120719ELED00000100000025143304CUS-20525165               dsetsf12aTRC
NAUT8009528621201512120719ELED00000100000034470352CUS-20525164               dsetsf12aTRC
NAUT8009528621201512120720ELED00000100000018202570CUS-20525167               dsetsf12aTRC
NAUT8009528621201512120726ELED00000100000030534678CUS-20525175               dsetsf12aTRC
NAUT8009528621201512120727ELED00000100000055805218CUS-20525178               dsetsf12aTRC
NAUT8009528621201512120727ELED00000100000077012281CUS-20525180               dsetsf12aTRC
NAUT8009528621201512120728ELED00000100000007828973CUS-20525182               dsetsf12aTRC
NAUT8009528621201512120728ELED00000100000048342248CUS-20525183               dsetsf12aTRC
NAUT8009528621201512120728ELED00000100000060647773CUS-20525181               dsetsf12aTRC
NAUT8009528621201512120729ELED00000100000030256678CUS-20525185               dsetsf12aTRC
NAUT8009528621201512120729ELED00000100000076244817CUS-20525186               dsetsf12aTRC
NAUT8009528621201512120733ELED00000100000075638832CUS-20525189               dsetsf12aTRC
NAUT8009528621201512120733ELED00000100000088220575CUS-20525191               dsetsf12aTRC
NAUT8009528621201512120734ELED00000100000019709302CUS-20525194               dsetsf12aTRC
NAUT8009528621201512120734ELED00000100000024073540CUS-20525195               dsetsf12aTRC
NAUT8009528621201512120735ELED00000100000034478352CUS-20525199               dsetsf12aTRC
NAUT8009528621201512120735ELED00000100000065203573CUS-20525197               dsetsf12aTRC
NAUT8009528621201512120736ELED00000100000022301703CUS-20525202               dsetsf12aTRC
NAUT8009528621201512120736ELED00000100000067575785CUS-20525200               dsetsf12aTRC
NAUT8009528621201512120736ELED00000100000080525970CUS-20525201               dsetsf12aTRC
NAUT8009528621201512120737ELED00000100000003861603CUS-20525204               dsetsf12aTRC
NAUT8009528621201512120737ELED00000100000010901845CUS-20525205               dsetsf12aTRC
NAUT8009528621201512120738ELED00000100000079925915CUS-20525210               dsetsf12aTRC
NAUT8009528621201512120739ELED00000100000047302765CUS-20525213               dsetsf12aTRC
NAUT8009528621201512120740ELED00000100000078160830CUS-20525214               dsetsf12aTRC
NAUT8009528621201512120741ELED00000100000032708407CUS-20525217               dsetsf12aTRC
NAUT8009528621201512120741ELED00000100000099223509CUS-20525216               dsetsf12aTRC
NAUT8009528621201512120742ELED00000100000027540919CUS-20525220               dsetsf12aTRC
