US Short Form Leads
NAUT8002427406201602030940LEAD00000100000031512912CUS-20689443               WNATN120J14FSTICBMT
NAUT8004202630201602031842LEAD00000100000048219248CUS-20690439               DCADN120HKINGTICTRC
NAUT8004202690201602030816LEAD00000100000006422860CUS-20689244               TESCN120HKINGTICTRC
NAUT8004202690201602031423LEAD00000100000039073601CUS-20690027               TESCN120HKINGTICTRC
NAUT8004202690201602031920LEAD00000100000048227313CUS-20690503               TESCN120HKINGTICTRC
NAUT8004365437201602031451LEAD00000100000077066832CUS-20690078               PUREN180JACFSTICBMT
NAUT8004365437201602031530LEAD00000100000048624989CUS-20690150               PUREN180JACFSTICBMT
NAUT8004367224201602031016LEAD00000100000060621773CUS-19915548               AMC*N60*J14FSTICBMT
NAUT8004367224201602031017LEAD00000100000046234317CUS-20689546               AMC*N60*J14FSTICBMT
NAUT8004367224201602031024LEAD00000100000005156802CUS-20483096               AMC*N60*J14FSTICTRC
NAUT8004367224201602031301LEAD00000100000078563956CUS-20689882               AMC*N60*J14FSTICBMT
NAUT8004367224201602031533LEAD00000100000075048972CUS-20690158               AMC*N60*J14FSTICBMT
NAUT8004367224201602031547LEAD00000100000099021509CUS-12497886               AMC*N60*J14FSTICBMT
NAUT8004418320201602030909LEAD00000100000006897203CUS-20689370               ATVLL60*HKINGTICTRC
NAUT8004418320201602031543LEAD00000100000048221313CUS-20690171               ATVLL60*HKINGTICTRC
NAUT8004418530201602031010LEAD00000100000002766774CUS-20689520               ATBSL60*HKINGTICTRC
NAUT8004419320201602031219LEAD00000100000053406262CUS-20689800               DLFEN180HKINGTICTRC
NAUT8004419320201602031220LEAD00000100000062901612CUS-20689801               DLFEN180HKINGTICTRC
NAUT8004419320201602031221LEAD00000100000014525585CUS-4681255               DLFEN180HKINGTICTRC
NAUT8004419320201602031221LEAD00000100000021224443CUS-20689803               DLFEN180HKINGTICTRC
NAUT8004531376201602030713LEAD00000100000008105856CUS-20689141               COOKN120HKINGTICTRC
NAUT8004531376201602030719LEAD00000100000011220347CUS-20689146               COOKN120HKINGTICTRC
NAUT8004562815201602030034LEAD00000100000029045803CUS-20688903               SMTHN5MNHAMFSTICBMT
NAUT8004568129201602030238LEAD00000100000089110818CUS-20688942               VEL*N5MNHAMFSTICBMT
NAUT8004568129201602030336LEAD00000100000012701845CUS-20688954               VEL*N5MNHAMFSTICBMT
NAUT8004568129201602030336LEAD00000100000033458561CUS-20688955               VEL*N5MNHAMFSTICBMT
NAUT8004568129201602031045LEAD00000100000011752631CUS-20689606               VEL*N5MNHAMFSTICBMT
NAUT8004568129201602031532LEAD00000100000030828706CUS-7153438               VEL*N5MNHAMFSTICBMT
NAUT8004590481201602032211LEAD00000100000078256210CUS-20690696               FOX*NVODHKINGTICTRC
NAUT8004673156201602031246LEAD00000100000053073920CUS-20689840               ION*N120JACKDTICBMT
NAUT8004694581201602031241LEAD00000100000094578510CUS-20689833               RELZN120JACKDTICBMT
NAUT8004768135201602031422LEAD00000100000079052806CUS-20690024               AMC*L60*ALOHATICTRC
NAUT8004792965201602030845LEAD00000100000078660512CUS-1123506               IFC*N120J14FSTICBMT
NAUT8004792965201602030847LEAD00000100000066002913CUS-20689331               IFC*N120J14FSTICBMT
NAUT8004792965201602030935LEAD00000100000085941928CUS-20649724               IFC*N120J14FSTICBMT
NAUT8004792965201602030953LEAD00000100000045224513CUS-20689478               IFC*N120J14FSTICBMT
NAUT8004792965201602031207LEAD00000100000050569515CUS-20689767               IFC*N120J14FSTICBMT
NAUT8004792965201602031208LEAD00000100000076012817CUS-20689777               IFC*N120J14FSTICBMT
NAUT8004792965201602031338LEAD00000100000084119801CUS-20689950               IFC*N120J14FSTICBMT
NAUT8004792965201602031339LEAD00000100000043565419CUS-20689952               IFC*N120J14FSTICBMT
NAUT8004792965201602031340LEAD00000100000029832803CUS-20689955               IFC*N120J14FSTICBMT
NAUT8004792965201602031351LEAD00000100000033914239CUS-20689953               IFC*N120J14FSTICBMT
NAUT8004960419201602031512LEAD00000100000015352724CUS-20690118               USA*N60*JACKDTICBMT
NAUT8005069231201602030619LEAD00000100000015003724CUS-20689051               SUNDN120J14FSTICBMT
NAUT8005069231201602030815LEAD00000100000072360870CUS-20689230               SUNDN120J14FSTICBMT
NAUT8005069231201602031820LEAD00000100000078714512CUS-20690414               SUNDN120J14FSTICBMT
NAUT8005069232201602030755LEAD00000100000020710240CUS-20689171               VEL*N120J14FSTICBMT
NAUT8005069232201602030808LEAD00000100000042101270CUS-20689175               VEL*N120J14FSTICBMT
NAUT8005069232201602030909LEAD00000100000014172716CUS-20689371               VEL*N120J14FSTICBMT
NAUT8005069232201602030924LEAD00000100000006450203CUS-20689399               VEL*N120J14FSTICBMT
NAUT8005069232201602030927LEAD00000100000055350320CUS-11478211               VEL*N120J14FSTICBMT
NAUT8005098626201602030742LEAD00000100000078006325CUS-20689165               SPKEN120J14FSTICBMT
NAUT8005098626201602031050LEAD00000100000010940347CUS-20689618               SPKEN120J14FSTICBMT
NAUT8005098626201602031148LEAD00000100000095020408CUS-20689740               SPKEN120J14FSTICBMT
NAUT8005098626201602031444LEAD00000100000064505816CUS-20690070               SPKEN120J14FSTICBMT
NAUT8005106032201602030733LEAD00000100000030662706CUS-20689160               INSPN120HKINGTICTRC
NAUT8005106032201602031041LEAD00000100000040769606CUS-20689597               INSPN120HKINGTICTRC
NAUT8005106032201602031043LEAD00000100000047462812CUS-20689603               INSPN120HKINGTICTRC
NAUT8005106032201602031135LEAD00000100000043977740CUS-20689714               INSPN120HKINGTICTRC
NAUT8005106032201602031139LEAD00000100000060623773CUS-20689719               INSPN120HKINGTICTRC
NAUT8005106032201602031442LEAD00000100000045039513CUS-20690062               INSPN120HKINGTICTRC
NAUT8005106032201602031559LEAD00000100000030179678CUS-20690190               INSPN120HKINGTICTRC
NAUT8005106032201602032137LEAD00000100000038116901CUS-20690673               INSPN120HKINGTICTRC
NAUT8005106032201602032138LEAD00000100000074115918CUS-20690674               INSPN120HKINGTICTRC
NAUT8005106032201602032213LEAD00000100000046148765CUS-20690699               INSPN120HKINGTICTRC
NAUT8005136457201602030650LEAD00000100000092252760CUS-20689103               HERON5MNHAMFSTICBMT
NAUT8005136457201602030657LEAD00000100000015613724CUS-7584806               HERON5MNHAMFSTICBMT
NAUT8005242319201602030034LEAD00000100000027893252CUS-20688904               FOXNN120HKINGTICTRC
NAUT8005242319201602030137LEAD00000100000089103702CUS-20688914               FOXNN120HKINGTICTRC
NAUT8005242319201602030240LEAD00000100000060468708CUS-20688943               FOXNN120HKINGTICTRC
NAUT8005259671201602030639LEAD00000100000045345937CUS-20689082               METVN120HKINGTICTRC
NAUT8005259671201602030949LEAD00000100000007070201CUS-20689461               METVN120HKINGTICTRC
NAUT8005271308201602030931LEAD00000100000077571281CUS-1852496               FOX*NVODJ14FSTICBMT
NAUT8005431397201602031547LEAD00000100000026570304CUS-7036106               ODORN120J14FSTICBMT
NAUT8005431397201602031720LEAD00000100000044067216CUS-20690324               ODORN120J14FSTICBMT
NAUT8005431397201602032237LEAD00000100000038125901CUS-20690709               ODORN120J14FSTICBMT
NAUT8005446035201602030645LEAD00000100000026104304CUS-20689095               VEL*N180JACFSTICBMT
NAUT8005446035201602030825LEAD00000100000084096801CUS-20689273               VEL*N180JACFSTICBMT
NAUT8005446035201602030909LEAD00000100000006042860CUS-20575487               VEL*N180JACFSTICBMT
NAUT8005446035201602031231LEAD00000100000020851301CUS-20689824               VEL*N180JACFSTICBMT
NAUT8005461904201602030936LEAD00000100000059050406CUS-20689418               GET*N120HKINGTICTRC
NAUT8005692370201602030628LEAD00000100000027604919CUS-20689065               HIS2N180JACFSTICBMT
NAUT8005692370201602031036LEAD00000100000042038270CUS-11476313               HIS2N180JACFSTICBMT
NAUT8005692370201602031039LEAD00000100000032507850CUS-20689590               HIS2N180JACFSTICBMT
NAUT8005692370201602031040LEAD00000100000074723580CUS-20689583               HIS2N180JACFSTICBMT
NAUT8005692370201602031040LEAD00000100000074723580CUS-20689583               HIS2N180JACFSTICTRC
NAUT8005692370201602031041LEAD00000100000060660773CUS-20689594               HIS2N180JACFSTICBMT
NAUT8005692370201602031047LEAD00000100000074059405CUS-20689609               HIS2N180JACFSTICBMT
NAUT8005692370201602031126LEAD00000100000049507989CUS-20689699               HIS2N180JACFSTICBMT
NAUT8005692370201602031215LEAD00000100000028783828CUS-6418569               HIS2N180JACFSTICBMT
NAUT8005794702201602030949LEAD00000100000080535970CUS-20689460               GAMEN120HKINGTICTRC
NAUT8005794702201602030953LEAD00000100000033030786CUS-20689469               GAMEN120HKINGTICTRC
NAUT8005794702201602031018LEAD00000100000045342937CUS-20689532               GAMEN120HKINGTICTRC
NAUT8005923486201602030753LEAD00000100000028214704CUS-20689169               DTVSN60*J14FSTICBMT
NAUT8006950244201602031013LEAD00000100000048602989CUS-20689527               ACNNL60*HKINGTICTRC
NAUT8007173430201602030630LEAD00000100000035085205CUS-20689067               HMM*N180HKINGTICTRC
NAUT8007173460201602031443LEAD00000100000076443254CUS-20690049               INSPN180HKINGTICTRC
NAUT8007173460201602031636LEAD00000100000039345601CUS-20690248               INSPN180HKINGTICTRC
NAUT8007173460201602031636LEAD00000100000065453573CUS-20690251               INSPN180HKINGTICTRC
NAUT8007173460201602031637LEAD00000100000032703321CUS-20690250               INSPN180HKINGTICTRC
NAUT8007173460201602031639LEAD00000100000053520608CUS-20690253               INSPN180HKINGTICTRC
NAUT8007173460201602031640LEAD00000100000041701606CUS-9226670               INSPN180HKINGTICTRC
NAUT8008204560201602030912LEAD00000100000095930530CUS-20435347               FOXNN120ALOBYTICTRC
NAUT8008654206201602030432LEAD00000100000048334248CUS-20688981               HGTVN5MNHAMFSTICBMT
NAUT8008654206201602030535LEAD00000100000065536417CUS-20689005               HGTVN5MNHAMFSTICBMT
NAUT8008654206201602031542LEAD00000100000011741631CUS-20690169               HGTVN5MNHAMFSTICBMT
NAUT8008992363201602031008LEAD00000100000071405318CUS-20689515               HMM*N120HKINGTICTRC
NAUT8008992363201602031506LEAD00000100000008230609CUS-11401235               HMM*N120HKINGTICTRC
NAUT8008992363201602031507LEAD00000100000020653240CUS-20690107               HMM*N120HKINGTICTRC
NAUT8008992363201602031507LEAD00000100000060110224CUS-20690106               HMM*N120HKINGTICTRC
NAUT8008992363201602031519LEAD00000100000081201719CUS-20690125               HMM*N120HKINGTICTRC
NAUT8009104902201602031230LEAD00000100000053005414CUS-20689821               NFLNN60*J14FSTICBMT
NAUT8009213008201602031439LEAD00000100000019809302CUS-20690056               M612P60*NOTSTTICBMT
NAUT8009213028201602032337LEAD00000100000075956409CUS-20690734               M617P60*NOTSTTICBMT
NAUT8009272229201602030633LEAD00000100000037115615CUS-20689073               ION*N120HKINGTICTRC
NAUT8009272229201602030844LEAD00000100000006360860CUS-20631058               ION*N120HKINGTICTRC
NAUT8009531045201602031134LEAD00000100000039117601CUS-19163904               DISMN60*J14FSTICBMT
NAUT8009531045201602031418LEAD00000100000072206501CUS-7937227               DISMN60*J14FSTICBMT
NAUT8009531045201602031625LEAD00000100000027843252CUS-20690235               DISMN60*J14FSTICBMT
NAUT8009531045201602031629LEAD00000100000017025717CUS-20690238               DISMN60*J14FSTICBMT
NAUT8009531045201602031641LEAD00000100000011225917CUS-20690259               DISMN60*J14FSTICBMT
NAUT8009531097201602030237LEAD00000100000046323219CUS-20688941               IFC*N5MNHAMFSTICBMT
NAUT8009533019201602031142LEAD00000100000092021619CUS-20615502               BANDN60*J14FSTICBMT
NAUT8009533019201602032137LEAD00000100000027889252CUS-11530268               BANDN60*J14FSTICBMT
