Bowflex Max Trainer,Electronic - Short Form,CAM44215 SAWDSEESF14A,Call Center Internal,3/28/2016,3/31/2016,0,64.99
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,3/28/2016,3/31/2016,2,3297.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,3/28/2016,3/31/2016,5,7654.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/28/2016,3/31/2016,8,12049.90
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,3/28/2016,3/31/2016,4,5455.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/28/2016,3/31/2016,10,14823.17
Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,Call Center Internal,3/28/2016,3/31/2016,1,1499.00
Bowflex Max Trainer,Online Display,CAM47239 SAWDODCTOE,Call Center Internal,3/28/2016,3/31/2016,5,7193.60
Bowflex Max Trainer,Short Form,CAM48751 ION*N120J14FSTIC,Call Center Internal,3/28/2016,3/31/2016,1,3347.00
Bowflex Max Trainer,Short Form,CAM48753 RELZN120J14FSTIC,Call Center Internal,3/28/2016,3/31/2016,1,1599.00
Bowflex Max Trainer,Short Form,CAM48775 SUNDN180JACFSTIC,Call Center Internal,3/28/2016,3/31/2016,3,6455.00
Bowflex Max Trainer,Short Form,CAM48780 DISNN60*J14FSTIC,Call Center Internal,3/28/2016,3/31/2016,1,1758.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Third Party Call Center - Evolve,3/28/2016,3/31/2016,1,1499.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Third Party Call Center - Evolve,3/28/2016,3/31/2016,1,1098.00
Bowflex Max Trainer,Short Form,CAM49156 FOXNN120J14FSTIC,Third Party Call Center - Evolve,3/28/2016,3/31/2016,1,2199.00
Bowflex Max Trainer,Electronic - UnSourced,CAM41189 degemax,Web,3/28/2016,3/31/2016,20,34555.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,3/28/2016,3/31/2016,1,2398.99
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,3/28/2016,3/31/2016,4,6962.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,3/28/2016,3/31/2016,15,24343.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,3/28/2016,3/31/2016,11,16663.99
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,3/28/2016,3/31/2016,8,12550.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,3/28/2016,3/31/2016,1,1599.00
Bowflex Max Trainer,Online Search,CAM44560 dosg2esl5,Web,3/28/2016,3/31/2016,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,3/28/2016,3/31/2016,8,11509.99
Bowflex Max Trainer,Online Shopping,CAM44948 dofbiefeed1,Web,3/28/2016,3/31/2016,1,1908.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,3/28/2016,3/31/2016,5,8363.00
Bowflex Max Trainer,Electronic - Short Form,CAM45387 DSEESF14E,Web,3/28/2016,3/31/2016,1,2358.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,3/28/2016,3/31/2016,2,3198.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,3/28/2016,3/31/2016,4,7174.99
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,3/28/2016,3/31/2016,5,8363.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,3/28/2016,3/31/2016,3,5913.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,3/28/2016,3/31/2016,8,11592.00
Bowflex Max Trainer,Online Social,CAM48201 DOXFBESCODE001,Web,3/28/2016,3/31/2016,1,1148.00
Bowflex Max Trainer,Online Social,CAM48202 DOXFBESCODE002,Web,3/28/2016,3/31/2016,3,4995.00
Bowflex Max Trainer,Online Social,CAM48203 DOXFBESCODE003,Web,3/28/2016,3/31/2016,1,2358.00
Bowflex Max Trainer,Online Shopping,CAM48975 DOFG2EFEED2,Web,3/28/2016,3/31/2016,5,8810.00
Bowflex Max Trainer,Online Search,CAM48984 DOSG2ESL11,Web,3/28/2016,3/31/2016,3,6597.00
Bowflex Max Trainer,Online Social,CAM49096 DOXFBESCODE012,Web,3/28/2016,3/31/2016,1,1758.00
Bowflex Revolution,Un-Sourced,CAM40829 1800REVOLUTION,Call Center Internal,3/28/2016,3/31/2016,0,107.82
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM11920 SAWWEBST,Call Center Internal,3/28/2016,3/31/2016,1,508.17
Bowflex Selecttech Dumbbells,Online Search,CAM32596 SAWDOSBID,Call Center Internal,3/28/2016,3/31/2016,1,1995.00
Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Call Center Internal,3/28/2016,3/31/2016,1,244.30
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM23877 degd1sitest,Web,3/28/2016,3/31/2016,3,2065.98
Bowflex Selecttech Dumbbells,Online Search,CAM32678 dosg2dgl1st,Web,3/28/2016,3/31/2016,5,2633.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM34888 degdbst,Web,3/28/2016,3/31/2016,4,1735.00
Bowflex Selecttech Dumbbells,Online Search,CAM37148 dosg2dsl12,Web,3/28/2016,3/31/2016,1,549.00
Bowflex Selecttech Dumbbells,Online Search,CAM37741 dosbidsl9,Web,3/28/2016,3/31/2016,1,748.00
Bowflex Selecttech Dumbbells,Online Display,CAM39081 dodrfddl1,Web,3/28/2016,3/31/2016,1,687.00
Bowflex Selecttech Dumbbells,Online Display,CAM47267 DODCTODDL2,Web,3/28/2016,3/31/2016,1,488.00
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,3/28/2016,3/31/2016,1,3290.96
Treadclimber,Online Search,CAM32595 SAWDOSBIT,Call Center Internal,3/28/2016,3/31/2016,1,1049.00
Treadclimber,Online Search,CAM33017 SAWCAOSGCTMOBILE,Call Center Internal,3/28/2016,3/31/2016,1,1299.00
Treadclimber,Electronic - Short Form,CAM36104 SAWSF11E,Call Center Internal,3/28/2016,3/31/2016,1,1448.68
Treadclimber,Online Display,CAM47235 SAWDODCTOT,Call Center Internal,3/28/2016,3/31/2016,1,2425.97
Treadclimber,Online Display,CAM47254 DODCTOTDL1,Call Center Internal,3/28/2016,3/31/2016,1,2042.98
Treadclimber,Short Form,CAM47346 METVN120ALOBYTIC,Call Center Internal,3/28/2016,3/31/2016,1,2425.97
Treadclimber,Electronic - UnSourced,CAM6025 SAWWEBTC,Call Center Internal,3/28/2016,3/31/2016,1,2049.00
Treadclimber,Online,CAM6110 SAWGOOGTC,Call Center Internal,3/28/2016,3/31/2016,1,2286.00
Treadclimber,Electronic - UnSourced,CAM16414 DEGBFTRC,Web,3/28/2016,3/31/2016,7,17973.97
Treadclimber,Electronic - UnSourced,CAM23879 degt1sitetc,Web,3/28/2016,3/31/2016,2,5297.00
Treadclimber,Online Search,CAM31082 dosg2tgl1tc,Web,3/28/2016,3/31/2016,1,2124.92
Treadclimber,Online Search,CAM37440 dosg2tsl21,Web,3/28/2016,3/31/2016,3,6274.97
Treadclimber,Online Search,CAM37443 dosg2tsl24,Web,3/28/2016,3/31/2016,1,2049.00
Treadclimber,Online Search,CAM37493 dosbitsl6,Web,3/28/2016,3/31/2016,2,3461.99
Treadclimber,Online Search,CAM39442 dosbitgl1tc,Web,3/28/2016,3/31/2016,1,2049.00
Bowflex Catalog,Electronic - UnSourced,CAM127 1800BOWFLEX_BFC,Call Center Internal,3/28/2016,4/1/2016,1,2358.00
Bowflex Catalog,Online Search,CAM32376 dosg2csl1,Call Center Internal,3/28/2016,4/1/2016,0,59.98
Bowflex Catalog,Online Shopping,CAM33953 SAWDOFG2C,Call Center Internal,3/28/2016,4/1/2016,1,3218.10
Bowflex Catalog,Online Search,CAM32376 dosg2csl1,Web,3/28/2016,4/1/2016,0,109.99
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,3/28/2016,4/1/2016,1,1399.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,3/28/2016,4/1/2016,1,1758.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,3/28/2016,4/1/2016,2,2984.96
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,3/28/2016,4/1/2016,0,148.80
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,3/28/2016,4/1/2016,0,52.95
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,3/28/2016,4/1/2016,2,2798.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28777 deggrevurl,Web,3/28/2016,4/1/2016,0,218.99
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,3/28/2016,4/1/2016,2,2934.96
Bowflex Home Gyms,Online Shopping,CAM32062 dofg2gfeed1,Web,3/28/2016,4/1/2016,1,2067.99
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,3/28/2016,4/1/2016,0,38.98
Bowflex Home Gyms,Online Search,CAM37434 dosg2gsl29,Web,3/28/2016,4/1/2016,1,1902.96
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,3/28/2016,4/1/2016,0,23.98
Bowflex Home Gyms,Online Display,CAM47260 DODCTOGDL1,Web,3/28/2016,4/1/2016,0,179.97
Bowflex Home Gyms,Online Search,CAM47265 DOSG2GSL38,Web,3/28/2016,4/1/2016,2,62.94
Bowflex Max Trainer,Electronic - Short Form,CAM44215 SAWDSEESF14A,Call Center Internal,3/28/2016,4/1/2016,1,1507.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,3/28/2016,4/1/2016,3,5814.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,3/28/2016,4/1/2016,8,13653.60
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/28/2016,4/1/2016,17,27988.28
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Call Center Internal,3/28/2016,4/1/2016,1,1599.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,3/28/2016,4/1/2016,1,1648.50
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/28/2016,4/1/2016,3,4247.00
Bowflex Max Trainer,Online Shopping,CAM45042 SAWDOFBIE,Call Center Internal,3/28/2016,4/1/2016,1,1758.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,3/28/2016,4/1/2016,4,7314.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/28/2016,4/1/2016,2,4033.14
Bowflex Max Trainer,Electronic - Short Form,CAM45797 DSEESF14G,Call Center Internal,3/28/2016,4/1/2016,1,1049.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Call Center Internal,3/28/2016,4/1/2016,1,1599.00
Bowflex Max Trainer,Online Social,CAM47172 DOXFBEGL1,Call Center Internal,3/28/2016,4/1/2016,1,1599.00
Bowflex Max Trainer,Online Display,CAM47239 SAWDODCTOE,Call Center Internal,3/28/2016,4/1/2016,1,2199.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Call Center Internal,3/28/2016,4/1/2016,1,1049.00
Bowflex Max Trainer,Online Social,CAM48200 SAWDOXFBESCODE,Call Center Internal,3/28/2016,4/1/2016,2,2747.00
Bowflex Max Trainer,Short Form,CAM48456 CMACN60*JACKDTIC,Call Center Internal,3/28/2016,4/1/2016,1,1049.00
Bowflex Max Trainer,Short Form,CAM48745 SUNDN120J14FSTIC,Call Center Internal,3/28/2016,4/1/2016,1,1307.00
Bowflex Max Trainer,Short Form,CAM48751 ION*N120J14FSTIC,Call Center Internal,3/28/2016,4/1/2016,1,3197.00
Bowflex Max Trainer,Short Form,CAM48753 RELZN120J14FSTIC,Call Center Internal,3/28/2016,4/1/2016,1,1971.99
Bowflex Max Trainer,Short Form,CAM48754 JUSTN120J14FSTIC,Call Center Internal,3/28/2016,4/1/2016,2,3277.09
Bowflex Max Trainer,Short Form,CAM48772 VEL*N180JACFSTIC,Call Center Internal,3/28/2016,4/1/2016,1,1599.00
Bowflex Max Trainer,Short Form,CAM48775 SUNDN180JACFSTIC,Call Center Internal,3/28/2016,4/1/2016,1,2358.00
Bowflex Max Trainer,Short Form,CAM48780 DISNN60*J14FSTIC,Call Center Internal,3/28/2016,4/1/2016,2,3297.00
Bowflex Max Trainer,Short Form,CAM48797 IEWCS60*J14FSTIC,Call Center Internal,3/28/2016,4/1/2016,2,3550.97
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Third Party Call Center - Evolve,3/28/2016,4/1/2016,1,1449.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,3/28/2016,4/1/2016,1,1758.00
Bowflex Max Trainer,Online Shopping,CAM45042 SAWDOFBIE,Third Party Call Center - Evolve,3/28/2016,4/1/2016,1,1158.00
Bowflex Max Trainer,Short Form,CAM48753 RELZN120J14FSTIC,Third Party Call Center - Evolve,3/28/2016,4/1/2016,1,1599.00
Bowflex Max Trainer,Electronic - UnSourced,CAM41189 degemax,Web,3/28/2016,4/1/2016,13,22845.99
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,3/28/2016,4/1/2016,1,1499.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,3/28/2016,4/1/2016,7,11159.98
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,3/28/2016,4/1/2016,17,26577.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,3/28/2016,4/1/2016,10,16189.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,3/28/2016,4/1/2016,11,19320.99
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,3/28/2016,4/1/2016,4,6314.00
Bowflex Max Trainer,Online Search,CAM44567 dosg2esl3,Web,3/28/2016,4/1/2016,1,2199.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,3/28/2016,4/1/2016,8,12110.00
Bowflex Max Trainer,Online Shopping,CAM44948 dofbiefeed1,Web,3/28/2016,4/1/2016,1,1049.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,3/28/2016,4/1/2016,4,7905.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,3/28/2016,4/1/2016,1,1049.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,3/28/2016,4/1/2016,3,4947.00
Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,Web,3/28/2016,4/1/2016,1,1499.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,3/28/2016,4/1/2016,3,3697.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,3/28/2016,4/1/2016,1,1599.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,3/28/2016,4/1/2016,3,4296.00
Bowflex Max Trainer,Online Social,CAM48202 DOXFBESCODE002,Web,3/28/2016,4/1/2016,1,2199.00
Bowflex Max Trainer,Online Shopping,CAM48975 DOFG2EFEED2,Web,3/28/2016,4/1/2016,2,2648.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM11920 SAWWEBST,Call Center Internal,3/28/2016,4/1/2016,1,957.94
Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Call Center Internal,3/28/2016,4/1/2016,1,507.99
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM23877 degd1sitest,Web,3/28/2016,4/1/2016,1,549.00
Bowflex Selecttech Dumbbells,Online Display,CAM47267 DODCTODDL2,Web,3/28/2016,4/1/2016,2,1098.00
Bowflex Selecttech Dumbbells,Online Social,CAM48208 DOXFBDSCODE002,Web,3/28/2016,4/1/2016,1,349.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49219 DEGDBST560,Web,3/28/2016,4/1/2016,1,688.00
Treadclimber,Online,CAM12351 SAWFROOGTC,Call Center Internal,3/28/2016,4/1/2016,0,5.87
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,3/28/2016,4/1/2016,1,2963.99
Treadclimber,Electronic - Short Form,CAM20077 DDPESAWTPMFSPI,Call Center Internal,3/28/2016,4/1/2016,1,3148.00
Treadclimber,Online Display,CAM31069 SAWDODFDMT,Call Center Internal,3/28/2016,4/1/2016,1,2479.09
Treadclimber,Online Search,CAM32595 SAWDOSBIT,Call Center Internal,3/28/2016,4/1/2016,1,1599.00
Treadclimber,Electronic - Short Form,CAM36104 SAWSF11E,Call Center Internal,3/28/2016,4/1/2016,2,3227.95
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,3/28/2016,4/1/2016,3,5389.04
Treadclimber,Short Form,CAM46627 ENT*N60*WLKNYTIC,Call Center Internal,3/28/2016,4/1/2016,0,99.00
Treadclimber,Short Form,CAM48497 ION*N120HKINGTIC,Call Center Internal,3/28/2016,4/1/2016,1,688.00
Treadclimber,Short Form,CAM48514 DISEN60*HKINGTIC,Call Center Internal,3/28/2016,4/1/2016,2,3297.00
Treadclimber,Short Form,CAM48811 MOVSN120HKINGTIC,Call Center Internal,3/28/2016,4/1/2016,1,2372.99
Treadclimber,Electronic - UnSourced,CAM6025 SAWWEBTC,Call Center Internal,3/28/2016,4/1/2016,3,5657.20
Treadclimber,Online,CAM6110 SAWGOOGTC,Call Center Internal,3/28/2016,4/1/2016,3,6824.26
Treadclimber,Electronic - UnSourced,CAM16414 DEGBFTRC,Web,3/28/2016,4/1/2016,3,7465.09
Treadclimber,Electronic - UnSourced,CAM23879 degt1sitetc,Web,3/28/2016,4/1/2016,4,7935.30
Treadclimber,Online Search,CAM31082 dosg2tgl1tc,Web,3/28/2016,4/1/2016,1,2029.10
Treadclimber,Online Search,CAM36194 dosg2tsl1,Web,3/28/2016,4/1/2016,1,2029.10
Treadclimber,Online Search,CAM37440 dosg2tsl21,Web,3/28/2016,4/1/2016,4,9324.38
Treadclimber,Online Search,CAM37655 dosbitsl10,Web,3/28/2016,4/1/2016,2,4307.20
Treadclimber,Online Search,CAM43666 dosg2tmobile4,Web,3/28/2016,4/1/2016,1,2029.10
Treadclimber,Online Search,CAM46146 DOSBITSL17,Web,3/28/2016,4/1/2016,1,3317.10
Treadclimber,Online Display,CAM47254 DODCTOTDL1,Web,3/28/2016,4/1/2016,1,3218.10
Treadclimber,Online Social,CAM48185 DOXFBTSCODE002,Web,3/28/2016,4/1/2016,1,2029.10
Bowflex Catalog,Online Search,CAM32307 SAWDOSG2C,Call Center Internal,3/28/2016,4/2/2016,0,89.97
Bowflex Catalog,Online Shopping,CAM33953 SAWDOFG2C,Call Center Internal,3/28/2016,4/2/2016,1,1049.00
Bowflex Catalog,Online Shopping,CAM33966 dofg2cfeed1,Web,3/28/2016,4/2/2016,0,38.98
Bowflex Catalog,Online Shopping,CAM48980 DOFG2CFEED3,Web,3/28/2016,4/2/2016,0,80.44
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,3/28/2016,4/2/2016,3,2997.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,3/28/2016,4/2/2016,2,3206.07
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,3/28/2016,4/2/2016,0,127.97
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,3/28/2016,4/2/2016,4,5378.93
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,3/28/2016,4/2/2016,0,17.98
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,3/28/2016,4/2/2016,0,17.98
Bowflex Home Gyms,Online Display,CAM39082 dodrfgdl1,Web,3/28/2016,4/2/2016,1,1399.00
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,3/28/2016,4/2/2016,0,109.99
Bowflex Max Trainer,Electronic - UnSourced,CAM41189 degemax,Call Center Internal,3/28/2016,4/2/2016,1,1698.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,3/28/2016,4/2/2016,1,1599.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,3/28/2016,4/2/2016,11,17318.30
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/28/2016,4/2/2016,7,10229.20
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Call Center Internal,3/28/2016,4/2/2016,1,1599.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,3/28/2016,4/2/2016,1,1599.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/28/2016,4/2/2016,2,3297.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/28/2016,4/2/2016,4,6545.00
Bowflex Max Trainer,Online Display,CAM47239 SAWDODCTOE,Call Center Internal,3/28/2016,4/2/2016,4,6744.60
Bowflex Max Trainer,Online Display,CAM47942 SAWICAODFBKE,Call Center Internal,3/28/2016,4/2/2016,1,1049.00
Bowflex Max Trainer,Short Form,CAM48746 VEL*N120J14FSTIC,Call Center Internal,3/28/2016,4/2/2016,1,1049.00
Bowflex Max Trainer,Short Form,CAM48751 ION*N120J14FSTIC,Call Center Internal,3/28/2016,4/2/2016,9,16237.98
Bowflex Max Trainer,Short Form,CAM48754 JUSTN120J14FSTIC,Call Center Internal,3/28/2016,4/2/2016,2,2648.00
Bowflex Max Trainer,Short Form,CAM48780 DISNN60*J14FSTIC,Call Center Internal,3/28/2016,4/2/2016,1,2199.00
Bowflex Max Trainer,Electronic - UnSourced,CAM41189 degemax,Web,3/28/2016,4/2/2016,26,39784.99
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,3/28/2016,4/2/2016,2,2598.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,3/28/2016,4/2/2016,10,17865.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,3/28/2016,4/2/2016,22,34904.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,3/28/2016,4/2/2016,14,22721.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,3/28/2016,4/2/2016,15,22462.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,3/28/2016,4/2/2016,6,9412.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,3/28/2016,4/2/2016,6,7494.00
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,3/28/2016,4/2/2016,1,1208.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,3/28/2016,4/2/2016,6,11215.99
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,3/28/2016,4/2/2016,2,2648.00
Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,Web,3/28/2016,4/2/2016,1,1599.00
Bowflex Max Trainer,Online Display,CAM45736 DODRFEDL3,Web,3/28/2016,4/2/2016,1,1599.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,3/28/2016,4/2/2016,6,8812.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,3/28/2016,4/2/2016,5,8522.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,3/28/2016,4/2/2016,11,14656.00
Bowflex Max Trainer,Online Social,CAM48202 DOXFBESCODE002,Web,3/28/2016,4/2/2016,7,11858.00
Bowflex Max Trainer,Online Social,CAM48203 DOXFBESCODE003,Web,3/28/2016,4/2/2016,2,3298.00
Bowflex Max Trainer,Online Shopping,CAM48975 DOFG2EFEED2,Web,3/28/2016,4/2/2016,6,6844.00
Bowflex Max Trainer,Online Search,CAM48984 DOSG2ESL11,Web,3/28/2016,4/2/2016,1,2199.00
Bowflex Selecttech Dumbbells,Online Search,CAM30793 SAWDOSG2D,Call Center Internal,3/28/2016,4/2/2016,2,1337.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM23877 degd1sitest,Web,3/28/2016,4/2/2016,0,199.00
Bowflex Selecttech Dumbbells,Online Search,CAM32678 dosg2dgl1st,Web,3/28/2016,4/2/2016,2,1574.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM34888 degdbst,Web,3/28/2016,4/2/2016,2,1126.99
Bowflex Selecttech Dumbbells,Online Search,CAM37741 dosbidsl9,Web,3/28/2016,4/2/2016,1,349.00
Bowflex Selecttech Dumbbells,Online Search,CAM39439 dosbidgl1st,Web,3/28/2016,4/2/2016,1,688.00
Treadclimber,Online,CAM10045 SAWYAHSPTC,Call Center Internal,3/28/2016,4/2/2016,1,2029.10
Treadclimber,Electronic - Short Form,CAM36104 SAWSF11E,Call Center Internal,3/28/2016,4/2/2016,2,3456.00
Treadclimber,Online Display,CAM47235 SAWDODCTOT,Call Center Internal,3/28/2016,4/2/2016,1,2984.09
Treadclimber,Short Form,CAM48496 HMM*N120HKINGTIC,Call Center Internal,3/28/2016,4/2/2016,1,1499.00
Treadclimber,Short Form,CAM48497 ION*N120HKINGTIC,Call Center Internal,3/28/2016,4/2/2016,1,1049.00
Treadclimber,Short Form,CAM48521 HMM*N180HKINGTIC,Call Center Internal,3/28/2016,4/2/2016,1,2272.72
Treadclimber,Electronic - UnSourced,CAM6025 SAWWEBTC,Call Center Internal,3/28/2016,4/2/2016,1,2297.08
Treadclimber,Online,CAM6110 SAWGOOGTC,Call Center Internal,3/28/2016,4/2/2016,3,6495.47
Treadclimber,Online Display,CAM47235 SAWDODCTOT,Third Party Call Center - Evolve,3/28/2016,4/2/2016,1,2112.99
Treadclimber,Electronic - UnSourced,CAM16414 DEGBFTRC,Web,3/28/2016,4/2/2016,1,3218.10
Treadclimber,Electronic - UnSourced,CAM23879 degt1sitetc,Web,3/28/2016,4/2/2016,3,6879.27
Treadclimber,Online Search,CAM31082 dosg2tgl1tc,Web,3/28/2016,4/2/2016,1,2055.47
Treadclimber,Electronic - Short Form,CAM36298 dsetsf11g,Web,3/28/2016,4/2/2016,1,2029.10
Treadclimber,Online Search,CAM37440 dosg2tsl21,Web,3/28/2016,4/2/2016,1,2029.10
Treadclimber,Online Search,CAM37493 dosbitsl6,Web,3/28/2016,4/2/2016,1,3218.10
Treadclimber,Online Search,CAM43683 dosbitsl14,Web,3/28/2016,4/2/2016,1,2969.10
Treadclimber,Online Display,CAM47254 DODCTOTDL1,Web,3/28/2016,4/2/2016,1,2029.10
Bowflex Catalog,Un-Sourced,CAM40820 1800BFXCATALOG,Call Center Internal,3/28/2016,4/3/2016,1,1399.00
Bowflex Catalog,Online Search,CAM32376 dosg2csl1,Web,3/28/2016,4/3/2016,1,1599.00
Bowflex Catalog,Online Search,CAM32380 dosmsncsl1,Web,3/28/2016,4/3/2016,0,109.99
