US Electronic Short Form Leads
NAUT8002035538201511110230ELED00000100000016145724CUS-5251073               DSETSF15ATRC
NAUT8005361847201511111731ELED00000100000055901507CUS-20464661               dseesf14dBMT
NAUT8005361847201511112027ELED00000100000093654559CUS-20464846               dseesf14dBMT
NAUT8005361847201511112048ELED00000100000033029954CUS-20464869               dseesf14dBMT
NAUT8005361847201511112112ELED00000100000036608251CUS-20464893               dseesf14dBMT
NAUT8005361847201511112131ELED00000100000069339308CUS-20464912               dseesf14dBMT
NAUT8005361847201511112158ELED00000100000057706605CUS-20464933               dseesf14dBMT
NAUT8005361847201511112224ELED00000100000033029954CUS-20464944               dseesf14dBMT
NAUT8005361847201511112345ELED00000100000072701479CUS-9312420               dseesf14dBMT
NAUT8006566904201511110257ELED00000100000008005609CUS-20463577               DSEESF14HBMT
NAUT8007206360201511110417ELED00000100000028312910CUS-20463603               DSETSF15BTRC
NAUT8007206360201511111105ELED00000100000095356209CUS-20464103               DSETSF15BTRC
NAUT8007206360201511111106ELED00000100000032327850CUS-20464105               DSETSF15BTRC
NAUT8007206360201511111117ELED00000100000055119651CUS-20464123               DSETSF15BTRC
NAUT8007206360201511111208ELED00000100000092220951CUS-20464208               DSETSF15BTRC
NAUT8007206360201511111227ELED00000100000078621512CUS-20464238               DSETSF15BTRC
NAUT8007206360201511111234ELED00000100000090609562CUS-20464251               DSETSF15BTRC
NAUT8007206360201511111252ELED00000100000079109505CUS-20464283               DSETSF15BTRC
NAUT8007206360201511111303ELED00000100000048126734CUS-20464298               DSETSF15BTRC
NAUT8007206360201511111743ELED00000100000006804203CUS-20464675               DSETSF15BTRC
NAUT8007206360201511111754ELED00000100000089081920CUS-20464688               DSETSF15BTRC
NAUT8007206360201511112124ELED00000100000012831757CUS-20464904               DSETSF15BTRC
NAUT8007206360201511112132ELED00000100000072560870CUS-20464914               DSETSF15BTRC
NAUT8007206360201511112143ELED00000100000065614417CUS-20464924               DSETSF15BTRC
NAUT8008483965201511111020ELED00000100000002780774CUS-20464021               DSEESF14GBMT
NAUT8008483965201511111035ELED00000100000081008616CUS-20464054               DSEESF14GBMT
NAUT8008494691201511110411ELED00000100000075115214CUS-5005089               dsetsf11dTRC
NAUT8008494691201511111246ELED00000100000063114314CUS-20464275               dsetsf11dTRC
NAUT8008494691201511111844ELED00000100000085283480CUS-20464733               dsetsf11dTRC
NAUT8008494691201511112150ELED00000100000057702605CUS-20464927               dsetsf11dTRC
NAUT8009528621201511110041ELED00000100000008069856CUS-20463531               dsetsf12aTRC
NAUT8009528621201511110053ELED00000100000017859570CUS-20463534               dsetsf12aTRC
NAUT8009528621201511110059ELED00000100000063031314CUS-20463537               dsetsf12aTRC
NAUT8009528621201511110111ELED00000100000079382806CUS-20463541               dsetsf12aTRC
NAUT8009528621201511110135ELED00000100000048208313CUS-20463551               dsetsf12aTRC
NAUT8009528621201511110153ELED00000100000073112405CUS-20463560               dsetsf12aTRC
NAUT8009528621201511110206ELED00000100000021144410CUS-20463564               dsetsf12aTRC
NAUT8009528621201511110212ELED00000100000045014513CUS-20463567               dsetsf12aTRC
NAUT8009528621201511110223ELED00000100000048846616CUS-20463569               dsetsf12aTRC
NAUT8009528621201511110236ELED00000100000010128212CUS-20463572               dsetsf12aTRC
NAUT8009528621201511110242ELED00000100000048331901CUS-20463574               dsetsf12aTRC
NAUT8009528621201511110247ELED00000100000075061214CUS-20463576               dsetsf12aTRC
NAUT8009528621201511110258ELED00000100000076105817CUS-20463578               dsetsf12aTRC
NAUT8009528621201511110322ELED00000100000053210414CUS-20463584               dsetsf12aTRC
NAUT8009528621201511110352ELED00000100000006076860CUS-20463593               dsetsf12aTRC
NAUT8009528621201511110429ELED00000100000072472870CUS-20463607               dsetsf12aTRC
NAUT8009528621201511110440ELED00000100000002903401CUS-20463614               dsetsf12aTRC
NAUT8009528621201511110446ELED00000100000020019202CUS-20463617               dsetsf12aTRC
NAUT8009528621201511110510ELED00000100000047025812CUS-20463628               dsetsf12aTRC
NAUT8009528621201511110517ELED00000100000037803CUS-20463631               dsetsf12aTRC
NAUT8009528621201511110523ELED00000100000077024832CUS-20463423               dsetsf12aTRC
NAUT8009528621201511110606ELED00000100000030501770CUS-20463655               dsetsf12aTRC
NAUT8009528621201511110653ELED00000100000041056606CUS-20463715               dsetsf12aTRC
NAUT8009528621201511110658ELED00000100000031750229CUS-20463723               dsetsf12aTRC
NAUT8009528621201511110705ELED00000100000035147205CUS-20463727               dsetsf12aTRC
NAUT8009528621201511110711ELED00000100000036032334CUS-20463733               dsetsf12aTRC
NAUT8009528621201511110716ELED00000100000045694740CUS-20463742               dsetsf12aTRC
NAUT8009528621201511110723ELED00000100000067752785CUS-20463747               dsetsf12aTRC
NAUT8009528621201511110735ELED00000100000037172615CUS-20463763               dsetsf12aTRC
NAUT8009528621201511110800ELED00000100000054166715CUS-20463810               dsetsf12aTRC
NAUT8009528621201511110812ELED00000100000076179817CUS-20463828               dsetsf12aTRC
NAUT8009528621201511110826ELED00000100000077016832CUS-20463846               dsetsf12aTRC
NAUT8009528621201511110837ELED00000100000070578337CUS-20463862               dsetsf12aTRC
NAUT8009528621201511110843ELED00000100000071958870CUS-20463867               dsetsf12aTRC
NAUT8009528621201511110849ELED00000100000007080908CUS-20463874               dsetsf12aTRC
NAUT8009528621201511110856ELED00000100000039501228CUS-20463888               dsetsf12aTRC
NAUT8009528621201511110907ELED00000100000029650864CUS-20463904               dsetsf12aTRC
NAUT8009528621201511110913ELED00000100000097471541CUS-20463909               dsetsf12aTRC
NAUT8009528621201511110956ELED00000100000029829706CUS-20463983               dsetsf12aTRC
NAUT8009528621201511111008ELED00000100000031601678CUS-20464000               dsetsf12aTRC
NAUT8009528621201511111015ELED00000100000006111CUS-20464012               dsetsf12aTRC
NAUT8009528621201511111023ELED00000100000097123971CUS-20464029               dsetsf12aTRC
NAUT8009528621201511111044ELED00000100000095695707CUS-20464070               dsetsf12aTRC
NAUT8009528621201511111048ELED00000100000028804828CUS-20464078               dsetsf12aTRC
NAUT8009528621201511111056ELED00000100000043311937CUS-6972095               dsetsf12aTRC
NAUT8009528621201511111111ELED00000100000024416540CUS-20464115               dsetsf12aTRC
NAUT8009528621201511111121ELED00000100000044266330CUS-20464129               dsetsf12aTRC
NAUT8009528621201511111126ELED00000100000075075214CUS-20464141               dsetsf12aTRC
NAUT8009528621201511111144ELED00000100000058552701CUS-20464167               dsetsf12aTRC
NAUT8009528621201511111327ELED00000100000032506850CUS-20464333               dsetsf12aTRC
NAUT8009528621201511111609ELED00000100000017241717CUS-20464554               dsetsf12aTRC
NAUT8009528621201511111657ELED00000100000015001724CUS-20464620               dsetsf12aTRC
NAUT8009528621201511111727ELED00000100000095117408CUS-20464653               dsetsf12aTRC
NAUT8009528621201511111749ELED00000100000036545251CUS-20464681               dsetsf12aTRC
NAUT8009528621201511112241ELED00000100000048418248CUS-20464954               dsetsf12aTRC
NAUT8009528621201511112352ELED00000100000062839618CUS-20464991               dsetsf12aTRC
