US Short Form Leads
NAUT8002427406201602221025LEAD00000100000081137740CUS-20721275               WNATN120J14FSTICBMT
NAUT8002700904201602221415LEAD00000100000060649773CUS-20721729               GRITN120J14FSTICBMT
NAUT8002794627201602221437LEAD00000100000019146215CUS-20721766               LAFFN120J14FSTICBMT
NAUT8003010502201602221627LEAD00000100000020032202CUS-20721961               FOX*NVODHAMF*TICBMT
NAUT8003046583201602220536LEAD00000100000059106406CUS-10789522               MX3*P60*J14FSTICBMT
NAUT8003047592201602221138LEAD00000100000046201317CUS-20721451               MX12P60*J14FSTICBMT
NAUT8003462871201602221548LEAD00000100000076247817CUS-20701281               ZUUSN180BFMAXTICBMT
NAUT8003518887201602220820LEAD00000100000006708203CUS-20721035               PIVTN180JACFSTICBMT
NAUT8003518887201602222207LEAD00000100000030071404CUS-20722317               PIVTN180JACFSTICBMT
NAUT8003582499201602220751LEAD00000100000029466843CUS-20720953               SUNDN180JACFSTICBMT
NAUT8003582499201602220956LEAD00000100000020744202CUS-20721224               SUNDN180JACFSTICBMT
NAUT8003582499201602220956LEAD00000100000034654727CUS-20721221               SUNDN180JACFSTICBMT
NAUT8003582499201602220959LEAD00000100000091307818CUS-20721217               SUNDN180JACFSTICBMT
NAUT8004203140201602221842LEAD00000100000068787402CUS-20722137               THISN120HKINGTICTRC
NAUT8004272727201602220807LEAD00000100000031024CUS-20720138               METVN120GRT2HTICTRC
NAUT8004366760201602221725LEAD00000100000008009856CUS-20694759               ION*N120KMV**TICTRC
NAUT8004416790201602220541LEAD00000100000032773407CUS-20720832               LMN*N60*HKINGTICTRC
NAUT8004416790201602220644LEAD00000100000062521217CUS-20720898               LMN*N60*HKINGTICTRC
NAUT8004416790201602220650LEAD00000100000047172812CUS-1068029               LMN*N60*HKINGTICTRC
NAUT8004416790201602221314LEAD00000100000098188360CUS-20721631               LMN*N60*HKINGTICTRC
NAUT8004419320201602221043LEAD00000100000039341662CUS-20721322               DLFEN180HKINGTICTRC
NAUT8004419320201602221046LEAD00000100000032132386CUS-20721329               DLFEN180HKINGTICTRC
NAUT8004419320201602221253LEAD00000100000060475708CUS-20721590               DLFEN180HKINGTICTRC
NAUT8004419320201602221255LEAD00000100000029621864CUS-20721594               DLFEN180HKINGTICTRC
NAUT8004419320201602221308LEAD00000100000045102513CUS-20721600               DLFEN180HKINGTICTRC
NAUT8004419320201602221443LEAD00000100000098387253CUS-20721777               DLFEN180HKINGTICTRC
NAUT8004419320201602221445LEAD00000100000073160405CUS-20445025               DLFEN180HKINGTICBTQ
NAUT8004419320201602221445LEAD00000100000073160405CUS-20445025               DLFEN180HKINGTICTRC
NAUT8004519287201602221524LEAD00000100000030543678CUS-20721852               ODORN60*J14FSTICBMT
NAUT8004548049201602221333LEAD00000100000083448208CUS-3190523               OXGNN60*HKINGTICTRC
NAUT8004568129201602220136LEAD00000100000025303304CUS-20720774               VEL*N5MNHAMFSTICBMT
NAUT8004568129201602220307LEAD00000100000026426304CUS-20720790               VEL*N5MNHAMFSTICBMT
NAUT8004743317201602221433LEAD00000100000017344717CUS-20721761               MX24P60*J14FSTICBMT
NAUT8004743513201602222341LEAD00000100000019141215CUS-20722372               MX25P60*J14FSTICBMT
NAUT8004792965201602221016LEAD000001000000505CUS-20721263               IFC*N120J14FSTICBMT
NAUT8004792965201602221021LEAD00000100000058201701CUS-20721273               IFC*N120J14FSTICBMT
NAUT8004792965201602221202LEAD00000100000028590252CUS-10371711               IFC*N120J14FSTICBMT
NAUT8004792965201602221204LEAD00000100000045230513CUS-20721500               IFC*N120J14FSTICBMT
NAUT8004792965201602221204LEAD00000100000085713520CUS-20721499               IFC*N120J14FSTICBMT
NAUT8004792965201602221454LEAD00000100000035063205CUS-11257222               IFC*N120J14FSTICBMT
NAUT8004792965201602221457LEAD00000100000053511630CUS-20721803               IFC*N120J14FSTICBMT
NAUT8004792965201602221507LEAD00000100000096797808CUS-930490               IFC*N120J14FSTICBMT
NAUT8005069231201602220644LEAD00000100000003901603CUS-20705019               SUNDN120J14FSTICBMT
NAUT8005069231201602220714LEAD00000100000012309518CUS-20071833               SUNDN120J14FSTICBMT
NAUT8005069231201602220824LEAD00000100000011203347CUS-20721055               SUNDN120J14FSTICBMT
NAUT8005069232201602220717LEAD00000100000011210718CUS-20720935               VEL*N120J14FSTICBMT
NAUT8005069232201602220743LEAD00000100000047920765CUS-20720944               VEL*N120J14FSTICBMT
NAUT8005069232201602220744LEAD00000100000008094856CUS-20720946               VEL*N120J14FSTICBMT
NAUT8005069232201602220746LEAD00000100000008002566CUS-20720948               VEL*N120J14FSTICBMT
NAUT8005069232201602221005LEAD00000100000095540707CUS-20721244               VEL*N120J14FSTICBMT
NAUT8005069232201602221635LEAD00000100000048334248CUS-20721976               VEL*N120J14FSTICBMT
NAUT8005069232201602221639LEAD00000100000076040817CUS-20721984               VEL*N120J14FSTICBMT
NAUT8005069232201602221659LEAD00000100000060171773CUS-20721986               VEL*N120J14FSTICBMT
NAUT8005098626201602220711LEAD00000100000078028830CUS-20720931               SPKEN120J14FSTICBMT
NAUT8005098626201602220759LEAD00000100000019602484CUS-20720961               SPKEN120J14FSTICBMT
NAUT8005098626201602220927LEAD00000100000030286706CUS-20721174               SPKEN120J14FSTICBMT
NAUT8005098626201602221125LEAD00000100000064507816CUS-19880271               SPKEN120J14FSTICBMT
NAUT8005098626201602221126LEAD00000100000056465218CUS-20123154               SPKEN120J14FSTICBMT
NAUT8005098626201602221127LEAD00000100000032460850CUS-20721427               SPKEN120J14FSTICBMT
NAUT8005098626201602221127LEAD00000100000044663234CUS-20721425               SPKEN120J14FSTICBMT
NAUT8005098626201602221128LEAD00000100000078029210CUS-20165082               SPKEN120J14FSTICBMT
NAUT8005098626201602221228LEAD00000100000097222503CUS-12825888               SPKEN120J14FSTICBMT
NAUT8005098626201602221743LEAD00000100000065610417CUS-20722071               SPKEN120J14FSTICBMT
NAUT8005106032201602221033LEAD00000100000083705208CUS-20721298               INSPN120HKINGTICTRC
NAUT8005106032201602221122LEAD00000100000017321443CUS-20721412               INSPN120HKINGTICTRC
NAUT8005106032201602221127LEAD00000100000037013954CUS-20718867               INSPN120HKINGTICTRC
NAUT8005106032201602221127LEAD00000100000097138503CUS-20721422               INSPN120HKINGTICTRC
NAUT8005106032201602222133LEAD00000100000028214704CUS-20722305               INSPN120HKINGTICTRC
NAUT8005106032201602222134LEAD00000100000071051318CUS-20722306               INSPN120HKINGTICTRC
NAUT8005106032201602222137LEAD00000100000044112216CUS-20722310               INSPN120HKINGTICTRC
NAUT8005106032201602222337LEAD00000100000048085248CUS-20722366               INSPN120HKINGTICTRC
NAUT8005259671201602220845LEAD00000100000082007307CUS-20721100               METVN120HKINGTICTRC
NAUT8005259671201602221543LEAD00000100000033407561CUS-20416020               METVN120HKINGTICTRC
NAUT8005259671201602221544LEAD00000100000075156903CUS-20721876               METVN120HKINGTICTRC
NAUT8005259671201602221545LEAD00000100000068104402CUS-20721875               METVN120HKINGTICTRC
NAUT8005259671201602221546LEAD00000100000072076501CUS-20721881               METVN120HKINGTICTRC
NAUT8005259671201602221637LEAD00000100000070544337CUS-20721980               METVN120HKINGTICTRC
NAUT8005259671201602221639LEAD00000100000038115901CUS-20721987               METVN120HKINGTICTRC
NAUT8005259671201602221640LEAD00000100000037777865CUS-11737502               METVN120HKINGTICTRC
NAUT8005259671201602221644LEAD00000100000085138480CUS-20721992               METVN120HKINGTICTRC
NAUT8005301675201602220612LEAD00000100000006112860CUS-20720861               BRNGN120HKINGTICTRC
NAUT8005301675201602222237LEAD00000100000092027760CUS-20722318               BRNGN120HKINGTICTRC
NAUT8005431397201602220603LEAD00000100000044440330CUS-20720853               ODORN120J14FSTICBMT
NAUT8005431397201602220636LEAD00000100000044440330CUS-9959920               ODORN120J14FSTICBMT
NAUT8005431397201602221310LEAD00000100000095316209CUS-20721620               ODORN120J14FSTICBMT
NAUT8005431397201602221553LEAD00000100000024258423CUS-20721892               ODORN120J14FSTICBMT
NAUT8005431397201602221604LEAD00000100000027806252CUS-20721913               ODORN120J14FSTICBMT
NAUT8005446035201602221221LEAD00000100000038063731CUS-3379032               VEL*N180JACFSTICBMT
NAUT8005446035201602221239LEAD00000100000075560903CUS-20721564               VEL*N180JACFSTICBMT
NAUT8005446035201602221242LEAD00000100000089801775CUS-20721568               VEL*N180JACFSTICBMT
NAUT8005461904201602220709LEAD00000100000080908719CUS-4974527               GET*N120HKINGTICTRC
NAUT8005923486201602221337LEAD00000100000070517337CUS-20721673               DTVSN60*J14FSTICBMT
NAUT8006516583201602220621LEAD00000100000030309732CUS-20720866               DISNN60*J14FSTICBMT
NAUT8006516583201602221111LEAD00000100000060901815CUS-20721402               DISNN60*J14FSTICBMT
NAUT8006516583201602221200LEAD00000100000078952979CUS-20721492               DISNN60*J14FSTICBMT
NAUT8006516583201602221528LEAD00000100000078415361CUS-20721841               DISNN60*J14FSTICBMT
NAUT8007145379201602220638LEAD00000100000003579603CUS-20720889               CI**N5MNHAMFSTICBMT
NAUT8007173430201602220639LEAD00000100000093257CUS-20720892               HMM*N180HKINGTICTRC
NAUT8007173460201602221923LEAD00000100000029435843CUS-20722193               INSPN180HKINGTICTRC
NAUT8007173460201602221923LEAD00000100000038951662CUS-20722194               INSPN180HKINGTICTRC
NAUT8007173460201602221924LEAD00000100000035652256CUS-20722195               INSPN180HKINGTICTRC
NAUT8007173460201602221927LEAD00000100000038138901CUS-20722201               INSPN180HKINGTICTRC
NAUT8007173460201602221932LEAD00000100000079924915CUS-20722197               INSPN180HKINGTICTRC
NAUT8007173460201602222138LEAD00000100000036867706CUS-20722311               INSPN180HKINGTICTRC
NAUT8007176310201602221107LEAD00000100000076055254CUS-20721387               DIRNN60*JACKDTICBMT
NAUT8008992363201602220737LEAD00000100000079360432CUS-20720943               HMM*N120HKINGTICTRC
NAUT8008992363201602220831LEAD00000100000032091904CUS-20721068               HMM*N120HKINGTICTRC
NAUT8008992363201602220943LEAD00000100000070802225CUS-20721205               HMM*N120HKINGTICTRC
NAUT8008992363201602221315LEAD00000100000080933307CUS-20721632               HMM*N120HKINGTICTRC
NAUT8008992363201602221405LEAD00000100000067330CUS-20721717               HMM*N120HKINGTICTRC
NAUT8008992363201602221651LEAD00000100000078247210CUS-20722008               HMM*N120HKINGTICTRC
NAUT8008992363201602221836LEAD00000100000030331404CUS-20722127               HMM*N120HKINGTICTRC
NAUT8008992363201602221837LEAD00000100000023607757CUS-20722128               HMM*N120HKINGTICTRC
NAUT8008992363201602221838LEAD00000100000037066615CUS-20722129               HMM*N120HKINGTICTRC
NAUT8008992363201602221846LEAD00000100000063640573CUS-20722140               HMM*N120HKINGTICTRC
NAUT8009213028201602220538LEAD00000100000042301270CUS-20720830               M617P60*NOTSTTICBMT
NAUT8009213028201602222337LEAD00000100000098683360CUS-20722363               M617P60*NOTSTTICBMT
NAUT8009213028201602222340LEAD00000100000078504956CUS-20722370               M617P60*NOTSTTICBMT
NAUT8009272229201602220651LEAD00000100000036604251CUS-20720904               ION*N120HKINGTICTRC
NAUT8009272229201602220652LEAD00000100000017113717CUS-20720906               ION*N120HKINGTICTRC
NAUT8009272229201602220652LEAD00000100000068144402CUS-20720905               ION*N120HKINGTICTRC
NAUT8009272229201602220803LEAD00000100000035956256CUS-20720964               ION*N120HKINGTICTRC
NAUT8009272229201602221007LEAD00000100000066049785CUS-20721249               ION*N120HKINGTICTRC
NAUT8009272229201602221240LEAD00000100000030052CUS-20718162               ION*N120HKINGTICTRC
NAUT8009272229201602221251LEAD00000100000055337320CUS-20690573               ION*N120HKINGTICTRC
NAUT8009272229201602221927LEAD00000100000030331404CUS-20722204               ION*N120HKINGTICTRC
NAUT8009513397201602221027LEAD00000100000055118651CUS-20721279               IDISN60*HAMF*TICBMT
NAUT8009523012201602221828LEAD00000100000023060CUS-20722094               USA*L60*ALOHATICTRC
NAUT8009531045201602220816LEAD00000100000053144573CUS-20721020               DISMN60*J14FSTICBMT
NAUT8009531045201602221504LEAD00000100000099009509CUS-20721804               DISMN60*J14FSTICBMT
