US Short Form Leads
NAUT8002175036201510301327LEAD00000100000090016951CUS-20438450               FYI*N180HAMF*TICBMT
NAUT8007179060201510301336LEAD00000100000019114215CUS-20438476               CZNYN120KMV**TICTRC
NAUT8007300620201510301256LEAD00000100000006516203CUS-20438415               SUNDN120JACKDTICBMT
NAUT8007300620201510301256LEAD00000100000087505505CUS-20438416               SUNDN120JACKDTICBMT
NAUT8007304780201510302139LEAD00000100000094606510CUS-20439010               DCADN120KMV**TICTRC
NAUT8007632060201510300645LEAD00000100000025984681CUS-20437953               HMM*N120ALOHATICTRC
NAUT8007632060201510300645LEAD00000100000085937928CUS-20437954               HMM*N120ALOBYTICTRC
NAUT8007638070201510300857LEAD00000100000004239207CUS-20438104               DISNN60*HAMF*TICBMT
NAUT8008204560201510300033LEAD00000100000060008773CUS-20437773               FOXNN120ALOBYTICTRC
NAUT8008204560201510300038LEAD00000100000053214414CUS-20437778               FOXNN120ALOBYTICTRC
NAUT8008204560201510300044LEAD00000100000029693864CUS-20437781               FOXNN120ALOBYTICTRC
NAUT8008204560201510300048LEAD00000100000095969530CUS-20437785               FOXNN120ALOBYTICTRC
NAUT8008204560201510300054LEAD00000100000076208214CUS-20437788               FOXNN120ALOBYTICTRC
NAUT8008204560201510300059LEAD00000100000022485540CUS-20437792               FOXNN120ALOBYTICTRC
NAUT8009185197201510300820LEAD00000100000096097530CUS-20438053               SPKEN120JACKDTICBMT
NAUT8009185197201510300823LEAD00000100000077090281CUS-20438058               SPKEN120JACKDTICBMT
NAUT8009185197201510300828LEAD00000100000035959256CUS-20438060               SPKEN120JACKDTICBMT
NAUT8009185197201510300832LEAD00000100000078589956CUS-20438068               SPKEN120JACKDTICBMT
NAUT8009185197201510301055LEAD00000100000010977845CUS-20438259               SPKEN120JACKDTICBMT
NAUT8009185197201510301056LEAD00000100000046319219CUS-20438260               SPKEN120JACKDTICBMT
NAUT8009185197201510301121LEAD00000100000098116206CUS-20438295               SPKEN120JACKDTICBMT
NAUT8009185197201510301122LEAD00000100000091507818CUS-20438296               SPKEN120JACKDTICBMT
NAUT8009185197201510301133LEAD00000100000089122702CUS-20438311               SPKEN120JACKDTICBMT
NAUT8009185197201510301357LEAD00000100000089120702CUS-20438510               SPKEN120JACKDTICBMT
NAUT8009185197201510301357LEAD00000100000095351209CUS-20438508               SPKEN120JACKDTICBMT
NAUT8009213024201510300536LEAD00000100000030312470CUS-20437901               M616P60*NOTSTTICBMT
NAUT8009213024201510301341LEAD00000100000031404912CUS-20438482               M616P60*NOTSTTICBMT
NAUT8009213028201510300542LEAD00000100000043963740CUS-20437903               M617P60*NOTSTTICBMT
NAUT8009213028201510302342LEAD00000100000084633CUS-20439109               M617P60*NOTSTTICBMT
NAUT8009401520201510301437LEAD00000100000028079716CUS-20438560               NFLNN60*HAMF*TICBMT
NAUT8009401520201510301754LEAD00000100000093730559CUS-20438786               NFLNN60*HAMF*TICBMT
NAUT8009521768201510300635LEAD00000100000034668727CUS-20437940               ESQ*N120HAMBYTICBMT
NAUT8009526846201510310034LEAD00000100000027524919CUS-20439144               DWOMN60*WALKATICTRC
NAUT8009527947201510300003LEAD00000100000001803CUS-20437752               INSPN120KMV**TICTRC
NAUT8009527947201510300651LEAD00000100000044003440CUS-20437960               INSPN120KMV**TICTRC
NAUT8009531983201510300916LEAD00000100000048187734CUS-20438136               RELZ*N120HAMBYTICBMT
NAUT8009561651201510301047LEAD00000100000032952321CUS-20438247               UPTVN120KMV**TICTRC
NAUT8009561651201510301050LEAD00000100000011550516CUS-20438252               UPTVN120KMV**TICTRC
NAUT8009579671201510300644LEAD00000100000042240931CUS-20437948               VEL*N120HAMBYTICBMT
NAUT8009579671201510300644LEAD00000100000048197734CUS-20437950               VEL*N120HAMBYTICBMT
NAUT8009579671201510301214LEAD00000100000040510859CUS-20438364               VEL*N120HAMBYTICBMT
NAUT8009579671201510301215LEAD00000100000063106314CUS-20438368               VEL*N120HAMBYTICBMT
NAUT8009579671201510301216LEAD00000100000001028413CUS-20438367               VEL*N120HAMBYTICBMT
NAUT8009579671201510301428LEAD00000100000053073920CUS-20438545               VEL*N120HAMBYTICBMT
NAUT8009579671201510301431LEAD00000100000033009954CUS-20438546               VEL*N120HAMBYTICBMT
