US Electronic Short Form Leads
NAUT8002035538201510211602ELED00000100000093635209CUS-20427662               DSETSF15ATRC
NAUT8002439827201510211853ELED00000100000092583CUS-20427794               dseesf14aBMT
NAUT8002439827201510211903ELED00000100000095691916CUS-20427805               dseesf14aBMT
NAUT8002439827201510211913ELED00000100000034221941CUS-20427815               dseesf14aBMT
NAUT8002439827201510212024ELED00000100000075075214CUS-20427866               dseesf14aBMT
NAUT8002439827201510212142ELED00000100000086338928CUS-5311792               dseesf14aBMT
NAUT8002439827201510212146ELED00000100000084415801CUS-9333437               dseesf14aBMT
NAUT8002439827201510212149ELED00000100000060520815CUS-20427923               dseesf14aBMT
NAUT8002439827201510212242ELED00000100000033619813CUS-20427951               dseesf14aBMT
NAUT8002439827201510212331ELED00000100000092694949CUS-3173051               dseesf14aBMT
NAUT8002615850201510211256ELED00000100000010456347CUS-20427491               DSEESF14FBMT
NAUT8002615850201510211311ELED00000100000092543951CUS-20427501               DSEESF14FBMT
NAUT8002615850201510211731ELED00000100000007748908CUS-20427729               DSEESF14FBMT
NAUT8002615850201510211819ELED00000100000043228740CUS-20427774               DSEESF14FBMT
NAUT8002615850201510211909ELED00000100000043040614CUS-2930962               DSEESF14FBMT
NAUT8002615850201510212052ELED00000100000098424206CUS-20427888               DSEESF14FBMT
NAUT8002615850201510212056ELED00000100000044256330CUS-20427890               DSEESF14FBMT
NAUT8002615850201510212103ELED00000100000046011765CUS-20427897               DSEESF14FBMT
NAUT8002615850201510212145ELED00000100000090291310CUS-20427920               DSEESF14FBMT
NAUT8002615850201510212346ELED00000100000018974215CUS-20427972               DSEESF14FBMT
NAUT8002615850201510212354ELED00000100000038574931CUS-20427977               DSEESF14FBMT
NAUT8002696045201510210214ELED00000100000066013913CUS-20427040               dsetsf11gTRC
NAUT8002696045201510210848ELED00000100000075757903CUS-20427213               dsetsf11gTRC
NAUT8002696045201510211325ELED00000100000019702404CUS-20427511               dsetsf11gTRC
NAUT8002696045201510211434ELED00000100000023505757CUS-20427573               dsetsf11gTRC
NAUT8002696045201510211440ELED00000100000046385219CUS-20427580               dsetsf11gTRC
NAUT8002696045201510212103ELED00000100000071730CUS-20427896               dsetsf11gTRC
NAUT8002696045201510212137ELED00000100000071730870CUS-20427913               dsetsf11gTRC
NAUT8002696045201510212142ELED00000100000075762903CUS-20427918               dsetsf11gTRC
NAUT8002696045201510212150ELED00000100000055804218CUS-20427924               dsetsf11gTRC
NAUT8002696045201510212158ELED00000100000058401701CUS-20427930               dsetsf11gTRC
NAUT8002952928201510211833ELED00000100000060491708CUS-4986903               dseesf14cBMT
NAUT8002952928201510212211ELED00000100000098001206CUS-20427935               dseesf14cBMT
NAUT8004018947201510210111ELED00000100000015241412CUS-20427026               dsetsf11aTRC
NAUT8004018947201510210133ELED00000100000043302740CUS-20427030               dsetsf11aTRC
NAUT8004018947201510210137ELED00000100000029630864CUS-20427031               dsetsf11aTRC
NAUT8004018947201510210159ELED00000100000007055305CUS-20427038               dsetsf11aTRC
NAUT8004018947201510210213ELED00000100000065807817CUS-20426914               dsetsf11aTRC
NAUT8004018947201510211007ELED00000100000030518678CUS-20427315               dsetsf11aTRC
NAUT8004018947201510211041ELED00000100000030125770CUS-20427350               dsetsf11aTRC
NAUT8004018947201510211049ELED00000100000015362724CUS-4377810               dsetsf11aTRC
NAUT8004018947201510211300ELED00000100000072404901CUS-20427495               dsetsf11aTRC
NAUT8004018947201510211420ELED00000100000012309518CUS-20427560               dsetsf11aTRC
NAUT8004018947201510211453ELED00000100000074053918CUS-20427591               dsetsf11aTRC
NAUT8004018947201510211548ELED00000100000019904302CUS-20427645               dsetsf11aTRC
NAUT8004018947201510211723ELED00000100000048910517CUS-20427725               dsetsf11aTRC
NAUT8004018947201510211747ELED00000100000025306304CUS-20427745               dsetsf11aTRC
NAUT8004018947201510211808ELED00000100000020152703CUS-20427762               dsetsf11aTRC
NAUT8004018947201510211854ELED00000100000029680864CUS-20427797               dsetsf11aTRC
NAUT8004018947201510211914ELED00000100000076137940CUS-20427816               dsetsf11aTRC
NAUT8004018947201510212000ELED00000100000090066310CUS-20427850               dsetsf11aTRC
NAUT8004018947201510212030ELED00000100000062025618CUS-20427869               dsetsf11aTRC
NAUT8004018947201510212233ELED00000100000060655708CUS-20427945               dsetsf11aTRC
NAUT8004018947201510212301ELED00000100000080005720CUS-20424527               dsetsf11aTRC
NAUT8004368368201510210000ELED00000100000079118580CUS-20427010               DSETDIRTRC
NAUT8004368368201510210034ELED00000100000048847989CUS-20427018               DSETDIRTRC
NAUT8004368368201510210039ELED00000100000032506469CUS-20427019               DSETDIRTRC
NAUT8004368368201510210051ELED00000100000059635406CUS-20427021               DSETDIRTRC
NAUT8004368368201510210056ELED00000100000080421303CUS-20427022               DSETDIRTRC
NAUT8004368368201510210101ELED00000100000032738407CUS-20427024               DSETDIRTRC
NAUT8004368368201510210147ELED00000100000072581501CUS-20427036               DSETDIRTRC
NAUT8004368368201510210956ELED00000100000097478541CUS-20427299               DSETDIRTRC
NAUT8004368368201510211119ELED00000100000019140267CUS-20427395               DSETDIRTRC
NAUT8004368368201510211129ELED00000100000001535508CUS-20427406               DSETDIRTRC
NAUT8004368368201510211131ELED00000100000077328832CUS-20427409               DSETDIRTRC
NAUT8004368368201510211142ELED00000100000085042602CUS-20427420               DSETDIRTRC
NAUT8004368368201510211159ELED00000100000093292559CUS-20427436               DSETDIRTRC
NAUT8004368368201510211213ELED00000100000020874240CUS-20427449               DSETDIRTRC
NAUT8004368368201510211353ELED00000100000034736352CUS-20427536               DSETDIRTRC
NAUT8004368368201510211502ELED00000100000022485540CUS-20427600               DSETDIRTRC
NAUT8004368368201510211615ELED00000100000059327406CUS-20427676               DSETDIRTRC
NAUT8004368368201510211641ELED00000100000078747512CUS-20427699               DSETDIRTRC
NAUT8004368368201510211645ELED00000100000088352575CUS-20427700               DSETDIRTRC
NAUT8004368368201510211650ELED00000100000078606210CUS-20427703               DSETDIRTRC
NAUT8004368368201510211651ELED00000100000016101724CUS-20427704               DSETDIRTRC
NAUT8004368368201510211655ELED00000100000067037316CUS-20427707               DSETDIRTRC
NAUT8004368368201510211659ELED00000100000019063610CUS-20427709               DSETDIRTRC
NAUT8004368368201510211703ELED00000100000007821973CUS-20427710               DSETDIRTRC
NAUT8004368368201510211708ELED00000100000030673706CUS-20427714               DSETDIRTRC
NAUT8004368368201510211738ELED00000100000005824802CUS-20427734               DSETDIRTRC
NAUT8004368368201510211743ELED00000100000027104336CUS-20427739               DSETDIRTRC
NAUT8004368368201510211752ELED00000100000054901920CUS-20427748               DSETDIRTRC
NAUT8005258332201510211320ELED00000100000092021619CUS-20427508               DSEESF14EBMT
NAUT8005258332201510211844ELED00000100000002368857CUS-20427792               DSEESF14EBMT
NAUT8005258332201510211849ELED00000100000014427585CUS-19812249               DSEESF14EBMT
NAUT8005258332201510212058ELED00000100000075025214CUS-20427892               DSEESF14EBMT
NAUT8005361847201510211348ELED00000100000033178868CUS-20427528               dseesf14dBMT
NAUT8005361847201510211439ELED00000100000076036501CUS-20427579               dseesf14dBMT
NAUT8005361847201510211443ELED00000100000074008918CUS-20427583               dseesf14dBMT
NAUT8005361847201510211520ELED00000100000048360248CUS-20427615               dseesf14dBMT
NAUT8005361847201510211823ELED00000100000017402717CUS-20427778               dseesf14dBMT
NAUT8005361847201510212117ELED00000100000080904719CUS-20427904               dseesf14dBMT
NAUT8006566904201510210825ELED00000100000089436775CUS-20427181               DSEESF14HBMT
NAUT8006566904201510211112ELED00000100000075090903CUS-20427385               DSEESF14HBMT
NAUT8006566904201510211126ELED00000100000017110717CUS-9225014               DSEESF14HBMT
NAUT8006566904201510211231ELED00000100000090710323CUS-20427471               DSEESF14HBMT
NAUT8006566904201510211547ELED00000100000078155210CUS-20427644               DSEESF14HBMT
NAUT8006566904201510212111ELED00000100000049428616CUS-20427900               DSEESF14HBMT
NAUT8006566904201510212350ELED00000100000099623907CUS-20427975               DSEESF14HBMT
NAUT8008483965201510210728ELED00000100000062918276CUS-20427124               DSEESF14GBMT
NAUT8008483965201510212337ELED00000100000021229443CUS-20427967               DSEESF14GBMT
NAUT8008597365201510211555ELED00000100000060067312CUS-20427654               DSEESF14IBMT
NAUT8009528621201510210047ELED00000100000094705510CUS-11775280               dsetsf12aTRC
NAUT8009528621201510210143ELED00000100000082930307CUS-20427035               dsetsf12aTRC
NAUT8009528621201510210221ELED00000100000012885518CUS-20427042               dsetsf12aTRC
NAUT8009528621201510210242ELED00000100000084726435CUS-20427046               dsetsf12aTRC
NAUT8009528621201510210259ELED00000100000036558251CUS-20427048               dsetsf12aTRC
NAUT8009528621201510210308ELED00000100000077093832CUS-20427049               dsetsf12aTRC
NAUT8009528621201510210313ELED00000100000066212785CUS-20427051               dsetsf12aTRC
NAUT8009528621201510210318ELED00000100000031605229CUS-20427052               dsetsf12aTRC
NAUT8009528621201510210653ELED00000100000022556540CUS-5285615               dsetsf12aTRC
NAUT8009528621201510210702ELED00000100000064128816CUS-20427110               dsetsf12aTRC
NAUT8009528621201510210726ELED00000100000072081501CUS-20427123               dsetsf12aTRC
NAUT8009528621201510210740ELED00000100000029406843CUS-20427136               dsetsf12aTRC
NAUT8009528621201510210744ELED00000100000035045334CUS-20427139               dsetsf12aTRC
NAUT8009528621201510210748ELED00000100000010901845CUS-20427145               dsetsf12aTRC
NAUT8009528621201510210757ELED00000100000035620256CUS-20427152               dsetsf12aTRC
NAUT8009528621201510210824ELED00000100000060629773CUS-20427180               dsetsf12aTRC
NAUT8009528621201510210853ELED00000100000077373702CUS-20427222               dsetsf12aTRC
NAUT8009528621201510210916ELED00000100000076437254CUS-4406244               dsetsf12aTRC
NAUT8009528621201510210917ELED00000100000002840401CUS-20427252               dsetsf12aTRC
NAUT8009528621201510210921ELED00000100000042348270CUS-20427262               dsetsf12aTRC
NAUT8009528621201510210925ELED00000100000034601352CUS-20427268               dsetsf12aTRC
NAUT8009528621201510211000ELED00000100000037343810CUS-20427305               dsetsf12aTRC
NAUT8009528621201510211011ELED00000100000089147702CUS-20427318               dsetsf12aTRC
NAUT8009528621201510211014ELED00000100000021206410CUS-20427323               dsetsf12aTRC
NAUT8009528621201510211032ELED00000100000047446812CUS-20427339               dsetsf12aTRC
NAUT8009528621201510211109ELED00000100000084020801CUS-20427379               dsetsf12aTRC
NAUT8009528621201510211155ELED00000100000038116901CUS-20427431               dsetsf12aTRC
NAUT8009528621201510211222ELED00000100000079416806CUS-20427458               dsetsf12aTRC
NAUT8009528621201510211227ELED00000100000018103484CUS-20427465               dsetsf12aTRC
NAUT8009528621201510211237ELED00000100000019152215CUS-20427475               dsetsf12aTRC
NAUT8009528621201510211345ELED00000100000011212646CUS-20427526               dsetsf12aTRC
NAUT8009528621201510211430ELED00000100000018328570CUS-20427568               dsetsf12aTRC
NAUT8009528621201510211444ELED00000100000048304248CUS-20427585               dsetsf12aTRC
NAUT8009528621201510211511ELED00000100000028173917CUS-20427607               dsetsf12aTRC
NAUT8009528621201510211556ELED00000100000017401717CUS-20427658               dsetsf12aTRC
NAUT8009528621201510211607ELED00000100000017009717CUS-20427671               dsetsf12aTRC
NAUT8009528621201510211619ELED00000100000037664423CUS-20427683               dsetsf12aTRC
NAUT8009528621201510211623ELED00000100000047345765CUS-20427688               dsetsf12aTRC
NAUT8009528621201510211732ELED00000100000047725812CUS-20427731               dsetsf12aTRC
NAUT8009528621201510211821ELED00000100000021133410CUS-20427776               dsetsf12aTRC
NAUT8009528621201510211858ELED00000100000093006805CUS-20427803               dsetsf12aTRC
NAUT8009528621201510211908ELED00000100000055068612CUS-20427810               dsetsf12aTRC
NAUT8009528621201510211921ELED00000100000055014763CUS-20427821               dsetsf12aTRC
NAUT8009528621201510211923ELED00000100000080504720CUS-20427822               dsetsf12aTRC
NAUT8009528621201510211932ELED00000100000060164708CUS-20427832               dsetsf12aTRC
NAUT8009528621201510211938ELED00000100000033024772CUS-20427834               dsetsf12aTRC
NAUT8009528621201510211943ELED00000100000023462804CUS-20427837               dsetsf12aTRC
NAUT8009528621201510212006ELED00000100000071901501CUS-20427852               dsetsf12aTRC
NAUT8009528621201510212012ELED00000100000021502240CUS-20427858               dsetsf12aTRC
NAUT8009528621201510212015ELED00000100000081001819CUS-20427859               dsetsf12aTRC
NAUT8009528621201510212020ELED00000100000071463318CUS-20427863               dsetsf12aTRC
NAUT8009528621201510212025ELED00000100000066053913CUS-20427867               dsetsf12aTRC
NAUT8009528621201510212118ELED00000100000081501970CUS-20427905               dsetsf12aTRC
NAUT8009528621201510212123ELED00000100000062526217CUS-20427907               dsetsf12aTRC
NAUT8009528621201510212131ELED00000100000007731732CUS-10147486               dsetsf12aTRC
NAUT8009528621201510212221ELED00000100000037184615CUS-20427941               dsetsf12aTRC
