US Electronic Short Form Leads
NAUT8002035538201510031700ELED00000100000027603919CUS-20409902               DSETSF15ATRC
NAUT8009528621201510031900ELED00000100000033179786CUS-20410007               dsetsf12aTRC
NAUT8009528621201510031908ELED00000100000048093248CUS-20410014               dsetsf12aTRC
NAUT8009528621201510032057ELED00000100000008332856CUS-20410089               dsetsf12aTRC
NAUT8009528621201510032101ELED00000100000007055201CUS-20410091               dsetsf12aTRC
NAUT8009528621201510032118ELED00000100000039083601CUS-20410103               dsetsf12aTRC
NAUT8009528621201510032129ELED00000100000045648740CUS-20410106               dsetsf12aTRC
NAUT8009528621201510032134ELED00000100000079336806CUS-20410112               dsetsf12aTRC
NAUT8009528621201510032137ELED00000100000073018405CUS-20410114               dsetsf12aTRC
NAUT8009528621201510032138ELED00000100000073801CUS-20410115               dsetsf12aTRC
NAUT8009528621201510032141ELED00000100000030024678CUS-20410119               dsetsf12aTRC
NAUT8009528621201510032150ELED00000100000022827540CUS-20410128               dsetsf12aTRC
NAUT8009528621201510032154ELED00000100000008873732CUS-20410133               dsetsf12aTRC
NAUT8009528621201510032157ELED00000100000036830334CUS-20410134               dsetsf12aTRC
NAUT8009528621201510032201ELED00000100000059071406CUS-20410135               dsetsf12aTRC
NAUT8009528621201510032209ELED00000100000072015501CUS-20410139               dsetsf12aTRC
NAUT8009528621201510032213ELED00000100000028138704CUS-20410141               dsetsf12aTRC
NAUT8009528621201510032217ELED00000100000035040479CUS-20410143               dsetsf12aTRC
NAUT8009528621201510032221ELED00000100000002771401CUS-20410148               dsetsf12aTRC
NAUT8009528621201510032230ELED00000100000055798218CUS-20410153               dsetsf12aTRC
NAUT8009528621201510032233ELED00000100000046241317CUS-20410155               dsetsf12aTRC
NAUT8009528621201510032241ELED00000100000091745626CUS-9649206               dsetsf12aTRC
NAUT8009528621201510032245ELED00000100000083716208CUS-20410160               dsetsf12aTRC
NAUT8009528621201510032249ELED00000100000076711816CUS-20410161               dsetsf12aTRC
NAUT8009528621201510032257ELED00000100000048185734CUS-20410163               dsetsf12aTRC
NAUT8009528621201510032305ELED00000100000015143412CUS-20410167               dsetsf12aTRC
NAUT8009528621201510032317ELED00000100000019050484CUS-20410170               dsetsf12aTRC
NAUT8009528621201510032333ELED00000100000041139606CUS-20410176               dsetsf12aTRC
NAUT8009528621201510032342ELED00000100000022003703CUS-20410179               dsetsf12aTRC
NAUT8009528621201510032345ELED00000100000073020405CUS-20410181               dsetsf12aTRC
NAUT8009528621201510032353ELED00000100000063438660CUS-20410183               dsetsf12aTRC
