US Electronic Short Form Leads
NAUT8002035538201510181926ELED00000100000050072515CUS-20424182               DSETSF15ATRC
NAUT8002952928201510182043ELED00000100000019148215CUS-20424307               dseesf14cBMT
NAUT8002952928201510182311ELED00000100000094606510CUS-20424530               dseesf14cBMT
NAUT8004018947201510180141ELED00000100000020602301CUS-20423515               dsetsf11aTRC
NAUT8004018947201510180142ELED00000100000020169770CUS-20423518               dsetsf11aTRC
NAUT8004018947201510180155ELED00000100000004330207CUS-20423532               dsetsf11aTRC
NAUT8004018947201510180202ELED00000100000085326623CUS-8000336               dsetsf11aTRC
NAUT8004018947201510180203ELED00000100000012159518CUS-20423543               dsetsf11aTRC
NAUT8004018947201510180205ELED00000100000011239212CUS-20423545               dsetsf11aTRC
NAUT8004018947201510180403ELED00000100000076308940CUS-20423615               dsetsf11aTRC
NAUT8004018947201510180522ELED00000100000061778309CUS-20423725               dsetsf11aTRC
NAUT8004018947201510180614ELED00000100000029369864CUS-12531810               dsetsf11aTRC
NAUT8004018947201510181855ELED00000100000049849906CUS-20424120               dsetsf11aTRC
NAUT8004018947201510181921ELED00000100000076051214CUS-20424171               dsetsf11aTRC
NAUT8004018947201510181925ELED00000100000034420352CUS-20424181               dsetsf11aTRC
NAUT8004018947201510182028ELED00000100000006268860CUS-20424288               dsetsf11aTRC
NAUT8004018947201510182118ELED00000100000027320336CUS-20424355               dsetsf11aTRC
NAUT8004368368201510180140ELED00000100000041031859CUS-20423514               DSETDIRTRC
NAUT8004368368201510181027ELED00000100000058426701CUS-2189058               DSETDIRTRC
NAUT8004368368201510181052ELED00000100000076557254CUS-20423876               DSETDIRTRC
NAUT8004368368201510181056ELED00000100000019963302CUS-20379740               DSETDIRTRC
NAUT8004368368201510181908ELED00000100000036703CUS-20424148               DSETDIRTRC
NAUT8004368368201510181913ELED00000100000012934518CUS-20424160               DSETDIRTRC
NAUT8004368368201510181913ELED00000100000076105682CUS-20424158               DSETDIRTRC
NAUT8004368368201510181928ELED00000100000032738386CUS-20424183               DSETDIRTRC
NAUT8004368368201510181928ELED00000100000098685424CUS-20424184               DSETDIRTRC
NAUT8004368368201510181929ELED00000100000047111812CUS-20424185               DSETDIRTRC
NAUT8004368368201510181930ELED00000100000060451815CUS-20424188               DSETDIRTRC
NAUT8004368368201510181930ELED00000100000070507337CUS-20424189               DSETDIRTRC
NAUT8004368368201510181932ELED00000100000023456757CUS-20424193               DSETDIRTRC
NAUT8004368368201510181933ELED00000100000041042859CUS-20424195               DSETDIRTRC
NAUT8004368368201510181934ELED00000100000053821608CUS-6405677               DSETDIRTRC
NAUT8004368368201510181934ELED00000100000060555630CUS-20424197               DSETDIRTRC
NAUT8004368368201510181935ELED00000100000038451931CUS-20424200               DSETDIRTRC
NAUT8004368368201510181935ELED00000100000080925419CUS-20424198               DSETDIRTRC
NAUT8004368368201510181938ELED00000100000033477651CUS-20424204               DSETDIRTRC
NAUT8004368368201510181940ELED00000100000080433303CUS-2019168               DSETDIRTRC
NAUT8004368368201510181941ELED00000100000091364818CUS-20424207               DSETDIRTRC
NAUT8004368368201510181942ELED00000100000013652315CUS-20424208               DSETDIRTRC
NAUT8004368368201510181946ELED00000100000075126214CUS-20424218               DSETDIRTRC
NAUT8004368368201510181946ELED00000100000098382360CUS-20424215               DSETDIRTRC
NAUT8004368368201510181947ELED00000100000022967434CUS-13218288               DSETDIRTRC
NAUT8004368368201510181948ELED00000100000001879978CUS-20424219               DSETDIRTRC
NAUT8004368368201510181949ELED00000100000033131305CUS-20424225               DSETDIRTRC
NAUT8004368368201510181949ELED00000100000033417440CUS-20424222               DSETDIRTRC
NAUT8004368368201510181952ELED00000100000085297480CUS-20424231               DSETDIRTRC
NAUT8004368368201510181953ELED00000100000003848603CUS-20424233               DSETDIRTRC
NAUT8004368368201510181955ELED00000100000071854214CUS-20424234               DSETDIRTRC
NAUT8004368368201510181957ELED00000100000085086480CUS-20424238               DSETDIRTRC
NAUT8004368368201510181959ELED00000100000079316806CUS-20424244               DSETDIRTRC
NAUT8004368368201510182000ELED00000100000078213210CUS-1088392               DSETDIRTRC
NAUT8004368368201510182001ELED00000100000070535337CUS-20424248               DSETDIRTRC
NAUT8004368368201510182002ELED00000100000077379CUS-20424249               DSETDIRTRC
NAUT8004368368201510182003ELED00000100000075401903CUS-20424250               DSETDIRTRC
NAUT8004368368201510182014ELED00000100000082935307CUS-20424267               DSETDIRTRC
NAUT8004368368201510182017ELED00000100000017404717CUS-20424273               DSETDIRTRC
NAUT8004368368201510182040ELED00000100000093906831CUS-20424304               DSETDIRTRC
NAUT8005258332201510180228ELED00000100000023518757CUS-20423576               DSEESF14EBMT
NAUT8005258332201510180233ELED00000100000020906770CUS-17935167               DSEESF14EBMT
NAUT8005258332201510182132ELED00000100000033063CUS-20424377               DSEESF14EBMT
NAUT8005258332201510182202ELED00000100000080631970CUS-20424427               DSEESF14EBMT
NAUT8005258332201510182218ELED00000100000045212513CUS-20424451               DSEESF14EBMT
NAUT8005258332201510182228ELED00000100000030043678CUS-20424469               DSEESF14EBMT
NAUT8005361847201510180353ELED00000100000094545510CUS-12225540               dseesf14dBMT
NAUT8005361847201510182101ELED00000100000024121919CUS-20424329               dseesf14dBMT
NAUT8005361847201510182132ELED00000100000034114239CUS-20424378               dseesf14dBMT
NAUT8006566904201510180255ELED00000100000046783260CUS-20423610               DSEESF14HBMT
NAUT8006566904201510180355ELED00000100000085713520CUS-6280249               DSEESF14HBMT
NAUT8006566904201510181049ELED00000100000032955321CUS-20423872               DSEESF14HBMT
NAUT8006566904201510181050ELED00000100000085364CUS-20423873               DSEESF14HBMT
NAUT8006566904201510181051ELED00000100000055416CUS-20423874               DSEESF14HBMT
NAUT8006566904201510182111ELED00000100000029464843CUS-20424346               DSEESF14HBMT
NAUT8006566904201510182111ELED00000100000060618312CUS-20424345               DSEESF14HBMT
NAUT8006566904201510182113ELED00000100000030217706CUS-20424347               DSEESF14HBMT
NAUT8006566904201510182121ELED00000100000060440630CUS-17906342               DSEESF14HBMT
NAUT8006566904201510182124ELED00000100000033178305CUS-20424363               DSEESF14HBMT
NAUT8006566904201510182125ELED00000100000086324928CUS-20424365               DSEESF14HBMT
NAUT8006566904201510182128ELED00000100000088065575CUS-20424370               DSEESF14HBMT
NAUT8006566904201510182128ELED00000100000089801775CUS-20424369               DSEESF14HBMT
NAUT8006566904201510182150ELED00000100000028214704CUS-20424402               DSEESF14HBMT
NAUT8006566904201510182246ELED00000100000077459713CUS-20424494               DSEESF14HBMT
NAUT8006566904201510182302ELED00000100000090042646CUS-20424517               DSEESF14HBMT
NAUT8007075879201510181340ELED00000100000033317954CUS-20423961               SAWSF11EBFX
NAUT8007075879201510181340ELED00000100000033317954CUS-20423961               SAWSF11ETRC
NAUT8008483965201510180354ELED00000100000095391408CUS-20423701               DSEESF14GBMT
NAUT8009526818201510180954ELED00000100000040511859CUS-20423844               DEFAULTADIDBFX
NAUT8009528621201510180131ELED00000100000011701516CUS-20423507               dsetsf12aTRC
NAUT8009528621201510180132ELED00000100000078753512CUS-20423508               dsetsf12aTRC
NAUT8009528621201510180143ELED00000100000006076860CUS-20423520               dsetsf12aTRC
NAUT8009528621201510180144ELED00000100000002127617CUS-20423522               dsetsf12aTRC
NAUT8009528621201510180144ELED00000100000090802949CUS-20423521               dsetsf12aTRC
NAUT8009528621201510180145ELED00000100000036693251CUS-20423523               dsetsf12aTRC
NAUT8009528621201510180146ELED00000100000060502630CUS-20423524               dsetsf12aTRC
NAUT8009528621201510180147ELED00000100000090280323CUS-20423526               dsetsf12aTRC
NAUT8009528621201510180155ELED00000100000091402818CUS-20423533               dsetsf12aTRC
NAUT8009528621201510180206ELED00000100000046038317CUS-20423547               dsetsf12aTRC
NAUT8009528621201510180207ELED00000100000097058541CUS-20423548               dsetsf12aTRC
NAUT8009528621201510180208ELED00000100000032771407CUS-20423549               dsetsf12aTRC
NAUT8009528621201510180208ELED00000100000095757916CUS-20423550               dsetsf12aTRC
NAUT8009528621201510180210ELED00000100000041014859CUS-20423552               dsetsf12aTRC
NAUT8009528621201510180210ELED00000100000072740479CUS-20423551               dsetsf12aTRC
NAUT8009528621201510180212ELED00000100000075644903CUS-8775687               dsetsf12aTRC
NAUT8009528621201510180213ELED00000100000049665231CUS-20423557               dsetsf12aTRC
NAUT8009528621201510180213ELED00000100000054614608CUS-20423556               dsetsf12aTRC
NAUT8009528621201510180213ELED00000100000096704808CUS-2754134               dsetsf12aTRC
NAUT8009528621201510180215ELED00000100000038655662CUS-11162104               dsetsf12aTRC
NAUT8009528621201510180215ELED00000100000089145702CUS-20423559               dsetsf12aTRC
NAUT8009528621201510180216ELED00000100000044125216CUS-20423561               dsetsf12aTRC
NAUT8009528621201510180216ELED00000100000089193702CUS-20423560               dsetsf12aTRC
NAUT8009528621201510180218ELED00000100000010009212CUS-12446275               dsetsf12aTRC
NAUT8009528621201510180343ELED00000100000098092512CUS-20423682               dsetsf12aTRC
NAUT8009528621201510180345ELED00000100000094565925CUS-20423688               dsetsf12aTRC
NAUT8009528621201510180346ELED00000100000046256317CUS-20423689               dsetsf12aTRC
NAUT8009528621201510180347ELED00000100000090638562CUS-20423690               dsetsf12aTRC
NAUT8009528621201510180348ELED00000100000078233210CUS-20423693               dsetsf12aTRC
NAUT8009528621201510180350ELED00000100000019006215CUS-20423694               dsetsf12aTRC
NAUT8009528621201510180350ELED00000100000095148408CUS-20423695               dsetsf12aTRC
NAUT8009528621201510180350ELED00000100000097024503CUS-20423696               dsetsf12aTRC
NAUT8009528621201510180438ELED00000100000068124402CUS-20423716               dsetsf12aTRC
NAUT8009528621201510180705ELED00000100000007882CUS-20423774               dsetsf12aTRC
NAUT8009528621201510181429ELED00000100000099212509CUS-20423978               dsetsf12aTRC
NAUT8009528621201510181843ELED00000100000011207917CUS-20424094               dsetsf12aTRC
NAUT8009528621201510181843ELED00000100000019152215CUS-8546041               dsetsf12aTRC
NAUT8009528621201510181849ELED00000100000048457810CUS-20424106               dsetsf12aTRC
NAUT8009528621201510181905ELED00000100000080504720CUS-20424143               dsetsf12aTRC
NAUT8009528621201510181906ELED00000100000088415575CUS-20424144               dsetsf12aTRC
NAUT8009528621201510181907ELED00000100000020906240CUS-20424147               dsetsf12aTRC
NAUT8009528621201510181907ELED00000100000062821618CUS-20424146               dsetsf12aTRC
NAUT8009528621201510181908ELED00000100000094303650CUS-20424149               dsetsf12aTRC
NAUT8009528621201510181909ELED00000100000018042485CUS-20424151               dsetsf12aTRC
NAUT8009528621201510181909ELED00000100000032095904CUS-20424150               dsetsf12aTRC
NAUT8009528621201510181910ELED00000100000027520919CUS-20424153               dsetsf12aTRC
NAUT8009528621201510181912ELED00000100000020710240CUS-20424156               dsetsf12aTRC
NAUT8009528621201510181913ELED00000100000028227704CUS-20424159               dsetsf12aTRC
NAUT8009528621201510181914ELED00000100000011704631CUS-20424162               dsetsf12aTRC
NAUT8009528621201510181916ELED00000100000019933302CUS-20424164               dsetsf12aTRC
NAUT8009528621201510181917ELED00000100000029073513CUS-20424165               dsetsf12aTRC
NAUT8009528621201510181920ELED00000100000045102513CUS-10487527               dsetsf12aTRC
NAUT8009528621201510181925ELED00000100000011776631CUS-20424180               dsetsf12aTRC
NAUT8009528621201510181939ELED00000100000089031CUS-20424206               dsetsf12aTRC
NAUT8009528621201510181943ELED00000100000079789432CUS-20424212               dsetsf12aTRC
NAUT8009528621201510181957ELED00000100000077539281CUS-20424239               dsetsf12aTRC
NAUT8009528621201510182007ELED00000100000020019CUS-20424254               dsetsf12aTRC
NAUT8009528621201510182009ELED00000100000092562760CUS-20424259               dsetsf12aTRC
NAUT8009528621201510182015ELED00000100000093722559CUS-20424268               dsetsf12aTRC
NAUT8009528621201510182019ELED00000100000054115920CUS-20424279               dsetsf12aTRC
NAUT8009528621201510182021ELED00000100000080219720CUS-20424280               dsetsf12aTRC
NAUT8009528621201510182022ELED00000100000023224804CUS-20424281               dsetsf12aTRC
NAUT8009528621201510182025ELED00000100000075237214CUS-20424285               dsetsf12aTRC
NAUT8009528621201510182029ELED00000100000030213478CUS-20424291               dsetsf12aTRC
NAUT8009528621201510182029ELED00000100000073057405CUS-20424290               dsetsf12aTRC
NAUT8009528621201510182031ELED00000100000065672417CUS-20424292               dsetsf12aTRC
NAUT8009528621201510182034ELED00000100000034746407CUS-20424296               dsetsf12aTRC
NAUT8009528621201510182036ELED00000100000084095801CUS-20424299               dsetsf12aTRC
NAUT8009528621201510182037ELED00000100000052757563CUS-20424301               dsetsf12aTRC
NAUT8009528621201510182037ELED00000100000072642870CUS-20424300               dsetsf12aTRC
NAUT8009528621201510182041ELED00000100000079015806CUS-20424305               dsetsf12aTRC
NAUT8009528621201510182114ELED00000100000071343318CUS-20424349               dsetsf12aTRC
NAUT8009528621201510182117ELED00000100000029080803CUS-20424353               dsetsf12aTRC
NAUT8009528621201510182117ELED00000100000078613512CUS-20424352               dsetsf12aTRC
NAUT8009528621201510182118ELED00000100000035022205CUS-20424354               dsetsf12aTRC
NAUT8009528621201510182119ELED00000100000032669352CUS-20424357               dsetsf12aTRC
NAUT8009528621201510182119ELED00000100000033321754CUS-20424356               dsetsf12aTRC
NAUT8009528621201510182120ELED00000100000072401870CUS-20424359               dsetsf12aTRC
NAUT8009528621201510182121ELED00000100000033917239CUS-20424361               dsetsf12aTRC
NAUT8009528621201510182204ELED00000100000032707646CUS-20424431               dsetsf12aTRC
NAUT8009528621201510182205ELED00000100000070364985CUS-20424433               dsetsf12aTRC
NAUT8009528621201510182206ELED00000100000067460620CUS-20424434               dsetsf12aTRC
NAUT8009528621201510182207ELED00000100000034683727CUS-20424437               dsetsf12aTRC
NAUT8009528621201510182207ELED00000100000075023972CUS-20424435               dsetsf12aTRC
NAUT8009528621201510182207ELED00000100000085040602CUS-20424436               dsetsf12aTRC
NAUT8009528621201510182208ELED00000100000032504850CUS-20424438               dsetsf12aTRC
NAUT8009528621201510182208ELED00000100000039204662CUS-20424439               dsetsf12aTRC
NAUT8009528621201510182209ELED00000100000012540845CUS-20424442               dsetsf12aTRC
NAUT8009528621201510182209ELED00000100000030705706CUS-20424441               dsetsf12aTRC
NAUT8009528621201510182255ELED00000100000021061443CUS-20424505               dsetsf12aTRC
NAUT8009528621201510182256ELED00000100000035501205CUS-20424507               dsetsf12aTRC
NAUT8009528621201510182257ELED00000100000048461810CUS-20424509               dsetsf12aTRC
NAUT8009528621201510182257ELED00000100000097330541CUS-20424508               dsetsf12aTRC
NAUT8009528621201510182258ELED00000100000096725808CUS-20424510               dsetsf12aTRC
NAUT8009528621201510182341ELED00000100000019115267CUS-20424585               dsetsf12aTRC
NAUT8009528621201510182343ELED00000100000031036404CUS-20424588               dsetsf12aTRC
NAUT8009528621201510182343ELED00000100000091342661CUS-20424589               dsetsf12aTRC
NAUT8009528621201510182344ELED00000100000003051603CUS-20424590               dsetsf12aTRC
NAUT8009528621201510182345ELED00000100000058701CUS-20424591               dsetsf12aTRC
