US Short Form Leads
NAUT8002035443201509122044LEAD00000100000010473718CUS-20387746               BRNGN120TCMOMTICTRC
NAUT8004201780201509121053LEAD00000100000046235317CUS-20387060               CZNYN120WMNS*TICTRC
NAUT8004201780201509121351LEAD00000100000092648714CUS-20387317               CZNYN120WMNS*TICTRC
NAUT8004262131201509121057LEAD00000100000077081713CUS-20387071               TESCN120WMNS*TICTRC
NAUT8004365669201509130010LEAD00000100000034102239CUS-20387899               WNATN120HAMBYTICBMT
NAUT8004367530201509121249LEAD00000100000078238210CUS-20387245               JUSTN120HAMBYTICBMT
NAUT8004367530201509122031LEAD00000100000097007971CUS-20387735               JUSTN120HAMBYTICBMT
NAUT8004367530201509122037LEAD00000100000078061956CUS-20387739               JUSTN120HAMBYTICBMT
NAUT8005276842201509120030LEAD00000100000063385314CUS-20386546               HMM*N5MINFIVE*TICTRC
NAUT8005276842201509120030LEAD00000100000078840830CUS-20386545               HMM*N5MINFIVE*TICTRC
NAUT8005276842201509120031LEAD00000100000025621304CUS-20386547               HMM*N5MINFIVE*TICTRC
NAUT8005276842201509121550LEAD00000100000033446561CUS-20387473               HMM*N5MINFIVE*TICTRC
NAUT8005276842201509130335LEAD00000100000071653870CUS-20387965               HMM*N5MINFIVE*TICTRC
NAUT8005276842201509130338LEAD00000100000052302319CUS-20387968               HMM*N5MINFIVE*TICTRC
NAUT8005489735201509121246LEAD00000100000098203206CUS-20387240               RS**L120HAMBYTICBMT
NAUT8005489735201509122132LEAD00000100000015644724CUS-20387795               RS**L120HAMBYTICBMT
NAUT8005489735201509122232LEAD00000100000010037212CUS-20387852               RS**L120HAMBYTICBMT
NAUT8006172452201509120132LEAD00000100000032317850CUS-20386599               CORTN0*HAMF*TICBMT
NAUT8006491651201509120839LEAD00000100000023434757CUS-20386876               SUNDN120HAMBYTICBMT
NAUT8006491651201509120841LEAD00000100000028215980CUS-9858299               SUNDN120HAMBYTICBMT
NAUT8006491651201509120842LEAD00000100000048224313CUS-20386878               SUNDN120HAMBYTICBMT
NAUT8006491651201509120935LEAD00000100000044883567CUS-20386952               SUNDN120HAMBYTICBMT
NAUT8006491651201509121503LEAD00000100000048228727CUS-20387411               SUNDN120HAMBYTICBMT
NAUT8006491651201509121503LEAD00000100000095821916CUS-20387410               SUNDN120HAMBYTICBMT
NAUT8006491651201509121504LEAD00000100000094585707CUS-20387413               SUNDN120HAMBYTICBMT
NAUT8006491651201509121508LEAD00000100000095376408CUS-20387415               SUNDN120HAMBYTICBMT
NAUT8006514043201509120704LEAD00000100000032443850CUS-20386765               DISEN60*WALKATICTRC
NAUT8006546989201509121257LEAD00000100000078542956CUS-20387256               TNT*L60*ALOHATICTRC
NAUT8007110152201509121242LEAD00000100000041071859CUS-19605909               PUREN180HAMF*TICBMT
NAUT8007171553201509120738LEAD00000100000048302248CUS-20386797               IFC*N120HAMBYTICBMT
NAUT8007171553201509121220LEAD00000100000011411718CUS-20387199               IFC*N120HAMBYTICBMT
NAUT8007609690201509120843LEAD00000100000025851304CUS-20386884               GAMEN120ALOBYTICTRC
NAUT8007609690201509120844LEAD00000100000021742301CUS-20386886               GAMEN120ALOBYTICTRC
NAUT8007609690201509120844LEAD00000100000051501712CUS-20386885               GAMEN120ALOBYTICTRC
NAUT8007609690201509120845LEAD00000100000016641814CUS-20386887               GAMEN120ALOBYTICTRC
NAUT8007609690201509120845LEAD00000100000029466843CUS-20386888               GAMEN120ALOBYTICTRC
NAUT8007609690201509120845LEAD00000100000033830863CUS-20386890               GAMEN120ALOBYTICTRC
NAUT8007609690201509120845LEAD00000100000049685231CUS-20386889               GAMEN120ALOBYTICTRC
NAUT8007609690201509121100LEAD00000100000078201210CUS-20387076               GAMEN120ALOBYTICTRC
NAUT8007632060201509121121LEAD00000100000028655828CUS-20387105               HMM*N120ALOBYTICTRC
NAUT8007632060201509121124LEAD00000100000041035859CUS-20387112               HMM*N120ALOBYTICTRC
NAUT8007632060201509121124LEAD00000100000064075816CUS-20387113               HMM*N120ALOBYTICTRC
NAUT8007632060201509121125LEAD00000100000021122443CUS-20387114               HMM*N120ALOBYTICTRC
NAUT8007632060201509121126LEAD00000100000046902765CUS-4496522               HMM*N120ALOBYTICTRC
NAUT8007632060201509121127LEAD00000100000021222410CUS-20387124               HMM*N120ALOBYTICTRC
NAUT8007632060201509121127LEAD00000100000092543254CUS-20387117               HMM*N120ALOBYTICTRC
NAUT8007632060201509121134LEAD00000100000048124313CUS-20387130               HMM*N120ALOBYTICTRC
NAUT8007632060201509122141LEAD00000100000078757512CUS-20387808               HMM*N120ALOBYTICTRC
NAUT8007632060201509122146LEAD00000100000048838616CUS-20387817               HMM*N120ALOBYTICTRC
NAUT8007632060201509122148LEAD00000100000031419912CUS-20387820               HMM*N120ALOBYTICTRC
NAUT8007632060201509122150LEAD00000100000092877909CUS-20387822               HMM*N120ALOBYTICTRC
NAUT8008204560201509120049LEAD00000100000077082832CUS-20386579               FOXNN120ALOBYTICTRC
NAUT8008204560201509120049LEAD00000100000089052702CUS-20386580               FOXNN120ALOBYTICTRC
NAUT8008204560201509121129LEAD00000100000060191630CUS-20373311               FOXNN120ALOBYTICTRC
NAUT8008597382201509120138LEAD00000100000095570870CUS-20386602               ION*N120HAMBYTICBMT
NAUT8008597382201509120139LEAD00000100000095570870CUS-20386602               ION*N120HAMBYTICTRC
NAUT8009102971201509120657LEAD00000100000019015267CUS-20386751               ARTSN60*HAMF*TICBMT
NAUT8009102971201509120944LEAD00000100000053227941CUS-20386970               ARTSN60*HAMF*TICBMT
NAUT8009102971201509122040LEAD00000100000041143606CUS-20387741               ARTSN60*HAMF*TICBMT
NAUT8009211618201509120739LEAD00000100000077088281CUS-20386801               M610P60*NOTSTTICBMT
NAUT8009213024201509121533LEAD00000100000047130812CUS-20387455               M616P60*NOTSTTICBMT
NAUT8009521768201509120540LEAD00000100000077571281CUS-20386694               ESQ*N120HAMBYTICBMT
NAUT8009521768201509120638LEAD00000100000095337209CUS-20386730               ESQ*N120HAMBYTICBMT
NAUT8009521768201509120748LEAD00000100000008721732CUS-5791211               ESQ*N120HAMBYTICBMT
NAUT8009521768201509121041LEAD00000100000090744424CUS-20387044               ESQ*N120HAMBYTICBMT
NAUT8009526851201509121504LEAD00000100000079903915CUS-9704028               PIVTN180HAMF*TICBMT
NAUT8009526851201509121504LEAD00000100000079903915CUS-9704028               PIVTN180HAMF*TICTRC
NAUT8009531059201509121521LEAD00000100000077833979CUS-20387435               LIFEL60*ALOHATICTRC
NAUT8009531059201509121825LEAD00000100000007950973CUS-20387617               LIFEL60*ALOHATICTRC
NAUT8009531983201509120029LEAD00000100000060148847CUS-20386544               RELZ*N120HAMBYTICBMT
NAUT8009531983201509120641LEAD00000100000020745240CUS-20386735               RELZ*N120HAMBYTICBMT
NAUT8009531983201509120741LEAD00000100000030728706CUS-493178               RELZ*N120HAMBYTICBMT
NAUT8009531983201509120940LEAD00000100000037208615CUS-20386964               RELZ*N120HAMBYTICBMT
NAUT8009531983201509121030LEAD00000100000059870406CUS-20387033               RELZ*N120HAMBYTICBMT
NAUT8009531983201509121037LEAD00000100000059870406CUS-20387033               RELZ*N120HAMBYTICTRC
NAUT8009531983201509121147LEAD00000100000039641601CUS-2927677               RELZ*N120HAMBYTICBMT
NAUT8009531983201509121148LEAD00000100000007735401CUS-20387156               RELZ*N120HAMBYTICBMT
NAUT8009531983201509121148LEAD00000100000011779631CUS-20387153               RELZ*N120HAMBYTICBMT
NAUT8009531983201509121210LEAD00000100000077016713CUS-20387185               RELZ*N120HAMBYTICBMT
NAUT8009531983201509121347LEAD00000100000015860814CUS-20387310               RELZ*N120HAMBYTICBMT
NAUT8009531983201509121521LEAD00000100000036605251CUS-20387432               RELZ*N120HAMBYTICBMT
NAUT8009531983201509121553LEAD00000100000020747301CUS-20387478               RELZ*N120HAMBYTICBMT
NAUT8009531983201509121553LEAD00000100000035971256CUS-2519442               RELZ*N120HAMBYTICBMT
NAUT8009531983201509121553LEAD00000100000039212601CUS-20210956               RELZ*N120HAMBYTICBMT
NAUT8009531983201509121555LEAD00000100000033905239CUS-20387481               RELZ*N120HAMBYTICBMT
NAUT8009532173201509121835LEAD00000100000070420985CUS-20387628               CMESL60*HAMF*TICBMT
NAUT8009579671201509121121LEAD00000100000023112804CUS-20387103               VEL*N120HAMBYTICBMT
NAUT8009579671201509121122LEAD00000100000010454646CUS-20387108               VEL*N120HAMBYTICBMT
NAUT8009579671201509121122LEAD00000100000016066724CUS-20387106               VEL*N120HAMBYTICBMT
NAUT8009579671201509121122LEAD00000100000039204601CUS-20387107               VEL*N120HAMBYTICBMT
